lam,LB,n1,fold,window,min_n1,failed
0.3,504,0.2,7,11,0.13412433400347715,False
0.3,504,0.2,7,12,0.14936092501038617,False
0.3,504,0.2,8,0,0.11662349967214343,False
0.3,504,0.2,8,1,0.06042341507927218,False
0.3,504,0.2,8,2,0.0723809094796866,False
0.3,504,0.2,8,3,0.09998629506272232,False
0.3,504,0.2,8,4,0.08043731234822714,False
0.3,504,0.2,8,5,0.12921553613423054,False
0.3,504,0.3,1,0,0.07193528157637308,False
0.3,504,0.3,1,1,0.032604199767711055,False
0.3,504,0.3,1,2,0.04817534675552444,False
0.3,504,0.3,1,3,0.05935738274185662,False
0.3,504,0.3,1,4,0.07638330545319887,False
0.3,504,0.3,1,5,0.0571257341741965,False
0.3,504,0.3,1,6,0.03688422508674209,False
0.3,504,0.3,1,7,0.07126570466561614,False
0.3,504,0.3,1,8,0.044088010867357794,False
0.3,504,0.3,1,9,0.05094795347576739,False
0.3,504,0.3,1,10,0.06105902950499401,False
0.3,504,0.3,1,11,0.055519630383888054,False
0.3,504,0.3,2,0,0.09896193313670876,False
0.3,504,0.3,2,1,0.09203913544882168,False
0.3,504,0.3,2,2,0.12832333820476147,False
0.3,504,0.3,2,3,0.1336626148115975,False
0.3,504,0.3,2,4,0.1406562097762136,False
0.3,504,0.3,2,5,0.16473359863397447,False
0.3,504,0.3,2,6,0.10042195029695324,False
0.3,504,0.3,2,7,0.15425859699907335,False
0.3,504,0.3,2,8,0.11862282913628189,False
0.3,504,0.3,2,9,0.15153736510865487,False
0.3,504,0.3,2,10,0.13841210460520645,False
0.3,504,0.3,2,11,0.21146545947550963,False
0.3,504,0.3,2,12,0.1760205139287665,False
0.3,504,0.3,3,0,0.10782819590777473,False
0.3,504,0.3,3,1,0.10625496102510912,False
0.3,504,0.3,3,2,0.09048650424822484,False
0.3,504,0.3,3,3,0.12243200988784454,False
0.3,504,0.3,3,4,0.09233743529004061,False
0.3,504,0.3,3,5,0.12592690754393981,False
0.3,504,0.3,3,6,0.17015213957840095,False
0.3,504,0.3,3,7,0.19209117345351787,False
0.3,504,0.3,3,8,0.18432655844985144,False
0.3,504,0.3,3,9,0.1326763175361505,False
0.3,504,0.3,3,10,0.20218655662287857,False
0.3,504,0.3,3,11,0.08895877101599302,False
0.3,504,0.3,3,12,0.08321962929724432,False
0.3,504,0.3,4,0,0.20376360616625266,False
0.3,504,0.3,4,1,0.2244213988154812,False
0.3,504,0.3,4,2,0.3161911742466666,True
0.3,504,0.3,4,3,0.22873747930715854,False
0.3,504,0.3,4,4,0.4541587458437993,True
0.3,504,0.3,4,5,0.18738609244037646,False
0.3,504,0.3,4,6,0.2315333801847533,False
0.3,504,0.3,4,7,0.24484417764247868,False
0.3,504,0.3,4,8,0.2471038233817572,False
0.3,504,0.3,4,9,0.2933801360888836,False
0.3,504,0.3,4,10,0.4127835207830843,True
0.3,504,0.3,4,11,0.2271794873102114,False
0.3,504,0.3,4,12,0.27910018489855154,False
0.3,504,0.3,5,0,0.165536367475248,False
0.3,504,0.3,5,1,0.14670831849473817,False
0.3,504,0.3,5,2,0.11500524811176416,False
0.3,504,0.3,5,3,0.13142235119054615,False
0.3,504,0.3,5,4,0.13355491456572524,False
0.3,504,0.3,5,5,0.251347431273912,False
0.3,504,0.3,5,6,0.14849737338290792,False
0.3,504,0.3,5,7,0.10705702652527233,False
0.3,504,0.3,5,8,0.16496440993556388,False
0.3,504,0.3,5,9,0.1560105780014089,False
0.3,504,0.3,5,10,0.14281190343355005,False
0.3,504,0.3,5,11,0.19156022896059818,False
0.3,504,0.3,6,0,0.15948462218795992,False
0.3,504,0.3,6,1,0.11163179693668106,False
0.3,504,0.3,6,2,0.11234721877975626,False
0.3,504,0.3,6,3,0.12715628582267066,False
0.3,504,0.3,6,4,0.13328542408930863,False
0.3,504,0.3,6,5,0.16507938376872683,False
0.3,504,0.3,6,6,0.19548846154010785,False
0.3,504,0.3,6,7,0.13071156185794408,False
0.3,504,0.3,6,8,0.14344490358686596,False
0.3,504,0.3,6,9,0.11204628502506846,False
0.3,504,0.3,6,10,0.11021471266651402,False
0.3,504,0.3,6,11,0.13370809193810268,False
0.3,504,0.3,7,0,0.15824230237211437,False
0.3,504,0.3,7,1,0.15160563185499834,False
0.3,504,0.3,7,2,0.20090983667067255,False
0.3,504,0.3,7,3,0.17062819649122873,False
0.3,504,0.3,7,4,0.15565892334903159,False
0.3,504,0.3,7,5,0.15698690096744133,False
0.3,504,0.3,7,6,0.1147444944309601,False
0.3,504,0.3,7,7,0.08559012197927085,False
0.3,504,0.3,7,8,0.1467039056285223,False
0.3,504,0.3,7,9,0.17133104605215896,False
0.3,504,0.3,7,10,0.0984256626975442,False
0.3,504,0.3,7,11,0.1403316604370444,False
0.3,504,0.3,7,12,0.2340917119535938,False
0.3,504,0.3,8,0,0.061870106874939615,False
0.3,504,0.3,8,1,0.1349774301514598,False
0.3,504,0.3,8,2,0.09768207941819315,False
0.3,504,0.3,8,3,0.06976221262242327,False
0.3,504,0.3,8,4,0.1287062544130418,False
0.3,504,0.3,8,5,0.10409998997637109,False
0.3,504,0.4,1,0,0.12882260191034167,False
0.3,504,0.4,1,1,0.0984012661693379,False
0.3,504,0.4,1,2,0.11133678007937424,False
0.3,504,0.4,1,3,0.11134981295225568,False
0.3,504,0.4,1,4,0.13593644338080482,False
0.3,504,0.4,1,5,0.11538366630949726,False
0.3,504,0.4,1,6,0.24926875917535557,False
0.3,504,0.4,1,7,0.10467447801761286,False
0.3,504,0.4,1,8,0.17738423849479007,False
0.3,504,0.4,1,9,0.0663233927614617,False
0.3,504,0.4,1,10,0.1269622182805699,False
0.3,504,0.4,1,11,0.18912945990742858,False
0.3,504,0.4,2,0,0.10935694309474611,False
0.3,504,0.4,2,1,0.1250948664557524,False
0.3,504,0.4,2,2,0.0686040584969614,False
0.3,504,0.4,2,3,0.12975659247610233,False
0.3,504,0.4,2,4,0.14749330286477264,False
0.3,504,0.4,2,5,0.10720959614420354,False
0.3,504,0.4,2,6,0.1223859978256699,False
0.3,504,0.4,2,7,0.0892088050263189,False
0.3,504,0.4,2,8,0.09431912901205142,False
0.3,504,0.4,2,9,0.09523590053537383,False
0.3,504,0.4,2,10,0.13732293116799849,False
0.3,504,0.4,2,11,0.14172172113888898,False
0.3,504,0.4,2,12,0.12127024578863609,False
0.3,504,0.4,3,0,0.11334905557115361,False
0.3,504,0.4,3,1,0.1549407060335995,False
0.3,504,0.4,3,2,0.09348620096845667,False
0.3,504,0.4,3,3,0.2748429769359247,False
0.3,504,0.4,3,4,0.21603464061589156,False
0.3,504,0.4,3,5,0.1772107217016492,False
0.3,504,0.4,3,6,0.3463195755919467,False
0.3,504,0.4,3,7,0.22342811741195903,False
0.3,504,0.4,3,8,0.36489022982637986,False
0.3,504,0.4,3,9,0.13723451522079874,False
0.3,504,0.4,3,10,0.20183249048754726,False
0.3,504,0.4,3,11,0.31807803562882725,False
0.3,504,0.4,3,12,0.38716640619244996,False
0.3,504,0.4,4,0,0.1467270236806569,False
0.3,504,0.4,4,1,0.09598559593910871,False
0.3,504,0.4,4,2,0.08081227597980599,False
0.3,504,0.4,4,3,0.12505002410612404,False
0.3,504,0.4,4,4,0.1244439048990891,False
0.3,504,0.4,4,5,0.10869040508373348,False
0.3,504,0.4,4,6,0.10274724627559238,False
0.3,504,0.4,4,7,0.14148068265460048,False
0.3,504,0.4,4,8,0.15956110787497563,False
0.3,504,0.4,4,9,0.08626792033791743,False
0.3,504,0.4,4,10,0.13550044073680864,False
0.3,504,0.4,4,11,0.10099169061012239,False
0.3,504,0.4,4,12,0.1329617500366023,False
0.3,504,0.4,5,0,0.28506261963689006,False
0.3,504,0.4,5,1,0.19045206623245783,False
0.3,504,0.4,5,2,0.2391161428542463,False
0.3,504,0.4,5,3,0.25390648843777086,False
0.3,504,0.4,5,4,0.24295722446350898,False
0.3,504,0.4,5,5,0.1961876014142997,False
0.3,504,0.4,5,6,0.32533385791296215,False
0.3,504,0.4,5,7,0.24574567262591002,False
0.3,504,0.4,5,8,0.2703693914047341,False
0.3,504,0.4,5,9,0.27649009020588705,False
0.3,504,0.4,5,10,0.275412215000322,False
0.3,504,0.4,5,11,0.3250102125534418,False
0.3,504,0.4,6,0,0.16967547445169504,False
0.3,504,0.4,6,1,0.17201498455032532,False
0.3,504,0.4,6,2,0.24056249960386544,False
0.3,504,0.4,6,3,0.1620809273420741,False
0.3,504,0.4,6,4,0.13476981019064477,False
0.3,504,0.4,6,5,0.13272867149544493,False
0.3,504,0.4,6,6,0.20249138949880188,False
0.3,504,0.4,6,7,0.2204711060088259,False
0.3,504,0.4,6,8,0.1393778238756402,False
0.3,504,0.4,6,9,0.1796244346130887,False
0.3,504,0.4,6,10,0.15043619794976112,False
0.3,504,0.4,6,11,0.17777400124449094,False
0.3,504,0.4,7,0,0.21346133004930543,False
0.3,504,0.4,7,1,0.2725497080551569,False
0.3,504,0.4,7,2,0.15539493099127186,False
0.3,504,0.4,7,3,0.2608213813289081,False
0.3,504,0.4,7,4,0.26557837816403534,False
0.3,504,0.4,7,5,0.12488461639869144,False
0.3,504,0.4,7,6,0.12911076979503824,False
0.3,504,0.4,7,7,0.3158430079897489,False
0.3,504,0.4,7,8,0.18268109483194309,False
0.3,504,0.4,7,9,0.13194370258288718,False
0.3,504,0.4,7,10,0.28631399055360757,False
0.3,504,0.4,7,11,0.16829040713860177,False
0.3,504,0.4,7,12,0.11885798666903881,False
0.3,504,0.4,8,0,0.075797726625701,False
0.3,504,0.4,8,1,0.0907672295350861,False
0.3,504,0.4,8,2,0.09253974827070023,False
0.3,504,0.4,8,3,0.06752691774515769,False
0.3,504,0.4,8,4,0.1354035017963128,False
0.3,504,0.4,8,5,0.08879882863096228,False
0.5,252,0.1,1,0,0.05919003845028982,False
0.5,252,0.1,1,1,0.048438853271479614,False
0.5,252,0.1,1,2,0.03676743235074243,False
0.5,252,0.1,1,3,0.04467004666027456,False
0.5,252,0.1,1,4,0.0349572548432323,False
0.5,252,0.1,1,5,0.04708111711143997,False
0.5,252,0.1,1,6,0.032875677783513156,False
0.5,252,0.1,1,7,0.05423615680305376,False
0.5,252,0.1,1,8,0.06427991898373032,False
0.5,252,0.1,1,9,0.041655078453006526,False
0.5,252,0.1,1,10,0.04690244048017874,False
0.5,252,0.1,1,11,0.05776817488511411,False
0.5,252,0.1,2,0,0.08014238644655815,False
0.5,252,0.1,2,1,0.07637342790781065,False
0.5,252,0.1,2,2,0.09719857410090761,False
0.5,252,0.1,2,3,0.060134052973055255,False
0.5,252,0.1,2,4,0.08126123960313057,False
0.5,252,0.1,2,5,0.048055577229837054,False
0.5,252,0.1,2,6,0.07522764770968852,False
0.5,252,0.1,2,7,0.0674006906513918,False
0.5,252,0.1,2,8,0.07113004458387617,False
0.5,252,0.1,2,9,0.0652924611497696,False
0.5,252,0.1,2,10,0.07429121440346335,False
0.5,252,0.1,2,11,0.06844045864472048,False
0.5,252,0.1,2,12,0.05060133427152897,False
0.5,252,0.1,3,0,0.043396221519736586,False
0.5,252,0.1,3,1,0.03518728924183048,False
0.5,252,0.1,3,2,0.04595036350371281,False
0.5,252,0.1,3,3,0.07429574652004958,False
0.5,252,0.1,3,4,0.0624511285526865,False
0.5,252,0.1,3,5,0.09962781782942695,False
0.5,252,0.1,3,6,0.08547398830679491,False
0.5,252,0.1,3,7,0.07906346815135594,False
0.5,252,0.1,3,8,0.0901564592912886,False
0.5,252,0.1,3,9,0.09213378608902628,False
0.5,252,0.1,3,10,0.07878923235961717,False
0.5,252,0.1,3,11,0.087465168897491,False
0.5,252,0.1,3,12,0.08029058416737679,False
0.5,252,0.1,4,0,0.13046849416771367,True
0.5,252,0.1,4,1,0.15155931378991652,True
0.5,252,0.1,4,2,0.21899657068843983,True
0.5,252,0.1,4,3,0.08351834841324064,False
0.5,252,0.1,4,4,0.1016440137581625,True
0.5,252,0.1,4,5,0.07788149042320322,False
0.5,252,0.1,4,6,0.09051205325657478,False
0.5,252,0.1,4,7,0.07972808432794054,False
0.5,252,0.1,4,8,0.09438110190452285,False
0.5,252,0.1,4,9,0.08724443930039527,False
0.5,252,0.1,4,10,0.0672143674243448,False
0.5,252,0.1,4,11,0.07377161655129892,False
0.5,252,0.1,4,12,0.09857722729582007,False
0.5,252,0.1,5,0,0.07029420076862157,False
0.5,252,0.1,5,1,0.0374967035271086,False
0.5,252,0.1,5,2,0.0661606319978812,False
0.5,252,0.1,5,3,0.04883046690020959,False
0.5,252,0.1,5,4,0.04273156842375171,False
0.5,252,0.1,5,5,0.055867523139718024,False
0.5,252,0.1,5,6,0.05028559808307199,False
0.5,252,0.1,5,7,0.06539041322513829,False
0.5,252,0.1,5,8,0.060257734116322126,False
0.5,252,0.1,5,9,0.06462621680469381,False
0.5,252,0.1,5,10,0.06403921355972872,False
0.5,252,0.1,5,11,0.06262064848905183,False
0.5,252,0.1,6,0,0.06779931026833283,False
0.5,252,0.1,6,1,0.05686507838405404,False
0.5,252,0.1,6,2,0.12113209847008666,True
0.5,252,0.1,6,3,0.07202443721533307,False
0.5,252,0.1,6,4,0.05357452652135834,False
0.5,252,0.1,6,5,0.150104988871292,True
0.5,252,0.1,6,6,0.06976907624433575,False
0.5,252,0.1,6,7,0.06497921950782916,False
0.5,252,0.1,6,8,0.061193179689029285,False
0.5,252,0.1,6,9,0.04953476691215797,False
0.5,252,0.1,6,10,0.05710407301015976,False
0.5,252,0.1,6,11,0.04296005959796115,False
0.5,252,0.1,7,0,0.09060108417704986,False
0.5,252,0.1,7,1,0.09231124223521552,False
0.5,252,0.1,7,2,0.11166231007858378,True
0.5,252,0.1,7,3,0.07653712545787064,False
0.5,252,0.1,7,4,0.07076217757108894,False
0.5,252,0.1,7,5,0.09415034822616662,False
0.5,252,0.1,7,6,0.10886664987208147,True
0.5,252,0.1,7,7,0.07480625481571866,False
0.5,252,0.1,7,8,0.09848409868572264,False
0.5,252,0.1,7,9,0.08277888011542088,False
0.5,252,0.1,7,10,0.1138420564757498,True
0.5,252,0.1,7,11,0.09124890687469488,False
0.5,252,0.1,7,12,0.08762525250652382,False
0.5,252,0.1,8,0,0.08021495408206736,False
0.5,252,0.1,8,1,0.05714620771042028,False
0.5,252,0.1,8,2,0.08577129315827836,False
0.5,252,0.1,8,3,0.07213726502556696,False
0.5,252,0.1,8,4,0.058404875804179975,False
0.5,252,0.1,8,5,0.06806107008457453,False
0.5,252,0.2,1,0,0.11032617086351205,False
0.5,252,0.2,1,1,0.10570262663055721,False
0.5,252,0.2,1,2,0.08593326094757811,False
0.5,252,0.2,1,3,0.1182299164464605,False
0.5,252,0.2,1,4,0.07887707225742394,False
0.5,252,0.2,1,5,0.08669775508470548,False
0.5,252,0.2,1,6,0.11308479045490291,False
0.5,252,0.2,1,7,0.07949582242073905,False
0.5,252,0.2,1,8,0.07190700555433283,False
0.5,252,0.2,1,9,0.10664566919585078,False
0.5,252,0.2,1,10,0.09717757004679412,False
0.5,252,0.2,1,11,0.09405108897665378,False
0.5,252,0.2,2,0,0.06942296384842433,False
0.5,252,0.2,2,1,0.0753405845442582,False
0.5,252,0.2,2,2,0.09241292863186362,False
0.5,252,0.2,2,3,0.07300812187630142,False
0.5,252,0.2,2,4,0.06807794296516148,False
0.5,252,0.2,2,5,0.0834572832066532,False
0.5,252,0.2,2,6,0.06525277955641567,False
0.5,252,0.2,2,7,0.08895603634762263,False
0.5,252,0.2,2,8,0.07379452556779566,False
0.5,252,0.2,2,9,0.09325934204688453,False
0.5,252,0.2,2,10,0.06365247095692161,False
0.5,252,0.2,2,11,0.06631432529281195,False
0.5,252,0.2,2,12,0.06332346105228603,False
0.5,252,0.2,3,0,0.0943065731345049,False
0.5,252,0.2,3,1,0.1270724256517144,False
0.5,252,0.2,3,2,0.06771099721182566,False
0.5,252,0.2,3,3,0.2192404383881417,True
0.5,252,0.2,3,4,0.16281046971813903,False
0.5,252,0.2,3,5,0.19496007641856278,False
0.5,252,0.2,3,6,0.31640069847217683,True
0.5,252,0.2,3,7,0.1161023789229827,False
0.5,252,0.2,3,8,0.1614644117492865,False
0.5,252,0.2,3,9,0.1719988854128679,False
0.5,252,0.2,3,10,0.15934304634923938,False
0.5,252,0.2,3,11,0.15343952463016386,False
0.5,252,0.2,3,12,0.1772104275729202,False
0.5,252,0.2,4,0,0.13796300897633726,False
0.5,252,0.2,4,1,0.0817436904816493,False
0.5,252,0.2,4,2,0.0949386835946867,False
0.5,252,0.2,4,3,0.07306779588110981,False
0.5,252,0.2,4,4,0.08015776666072812,False
0.5,252,0.2,4,5,0.07148112801365115,False
0.5,252,0.2,4,6,0.08056913954330486,False
0.5,252,0.2,4,7,0.06540979327823382,False
0.5,252,0.2,4,8,0.08245791492767236,False
0.5,252,0.2,4,9,0.03669566653038866,False
0.5,252,0.2,4,10,0.08675284842879231,False
0.5,252,0.2,4,11,0.0815849707151699,False
0.5,252,0.2,4,12,0.0671717355451622,False
0.5,252,0.2,5,0,0.08351147082325111,False
0.5,252,0.2,5,1,0.0986996959814485,False
0.5,252,0.2,5,2,0.07705061664140227,False
0.5,252,0.2,5,3,0.07823823137223497,False
0.5,252,0.2,5,4,0.1112842884022331,False
0.5,252,0.2,5,5,0.14190888033706114,False
0.5,252,0.2,5,6,0.1396115944208635,False
0.5,252,0.2,5,7,0.13205493460613305,False
0.5,252,0.2,5,8,0.0891527856478174,False
0.5,252,0.2,5,9,0.14367631918645443,False
0.5,252,0.2,5,10,0.19737812430380391,False
0.5,252,0.2,5,11,0.11648715853100612,False
0.5,252,0.2,6,0,0.29788600051251324,True
0.5,252,0.2,6,1,0.48443593901391785,True
0.5,252,0.2,6,2,0.5175603196196111,True
0.5,252,0.2,6,3,0.3286071823583001,True
0.5,252,0.2,6,4,0.33739097292199516,True
0.5,252,0.2,6,5,0.21931677072730763,True
0.5,252,0.2,6,6,0.6065878694482301,True
0.5,252,0.2,6,7,0.2834098133069327,True
0.5,252,0.2,6,8,0.29419064261456934,True
0.5,252,0.2,6,9,0.38206585139476457,True
0.5,252,0.2,6,10,0.22895847321735596,True
0.5,252,0.2,6,11,0.1965362862479657,False
0.5,252,0.2,7,0,0.11071198331537203,False
0.5,252,0.2,7,1,0.10437240271547021,False
0.5,252,0.2,7,2,0.08141940246684068,False
0.5,252,0.2,7,3,0.09569212128884794,False
0.5,252,0.2,7,4,0.08483686181612698,False
0.5,252,0.2,7,5,0.12104708629876539,False
0.5,252,0.2,7,6,0.07459463028295071,False
0.5,252,0.2,7,7,0.06364697103609443,False
0.5,252,0.2,7,8,0.10633718473498584,False
0.5,252,0.2,7,9,0.07518716605286661,False
0.5,252,0.2,7,10,0.08826524704305024,False
0.5,252,0.2,7,11,0.10228258337866335,False
0.5,252,0.2,7,12,0.08580107514467436,False
0.5,252,0.2,8,0,0.11894829967882573,False
0.5,252,0.2,8,1,0.11358245761896497,False
0.5,252,0.2,8,2,0.098976483901024,False
0.5,252,0.2,8,3,0.08816628675774046,False
0.5,252,0.2,8,4,0.14388573272220756,False
0.5,252,0.2,8,5,0.05532124664390079,False
0.5,252,0.3,1,0,0.12483433325900595,False
0.5,252,0.3,1,1,0.06936497399994111,False
0.5,252,0.3,1,2,0.10612681743430963,False
0.5,252,0.3,1,3,0.10972266226972911,False
0.5,252,0.3,1,4,0.09543110215968112,False
0.5,252,0.3,1,5,0.13278763782395483,False
0.5,252,0.3,1,6,0.12385529300124899,False
0.5,252,0.3,1,7,0.20313018630408808,False
0.5,252,0.3,1,8,0.13943302235111932,False
0.5,252,0.3,1,9,0.11120597531781527,False
0.5,252,0.3,1,10,0.12487331713451064,False
0.5,252,0.3,1,11,0.1332989897390961,False
0.5,252,0.3,2,0,0.11728886505487639,False
0.5,252,0.3,2,1,0.14319260225465968,False
0.5,252,0.3,2,2,0.10655652518458666,False
0.5,252,0.3,2,3,0.136107703647049,False
0.5,252,0.3,2,4,0.19524595372530384,False
0.5,252,0.3,2,5,0.12944049038027064,False
0.5,252,0.3,2,6,0.12026528675320254,False
0.5,252,0.3,2,7,0.11199965575568639,False
0.5,252,0.3,2,8,0.1390719553153524,False
0.5,252,0.3,2,9,0.16190530095076788,False
0.5,252,0.3,2,10,0.12712157913500377,False
0.5,252,0.3,2,11,0.09008854442096141,False
0.5,252,0.3,2,12,0.14530194768445742,False
0.5,252,0.3,3,0,0.11350097898066643,False
0.5,252,0.3,3,1,0.1122922157056421,False
0.5,252,0.3,3,2,0.10827971086393173,False
0.5,252,0.3,3,3,0.1705275471736484,False
0.5,252,0.3,3,4,0.2143716422331611,False
0.5,252,0.3,3,5,0.21702585770525087,False
0.5,252,0.3,3,6,0.3188121170786164,True
0.5,252,0.3,3,7,0.2728219228505156,False
0.5,252,0.3,3,8,0.1749813748220621,False
0.5,252,0.3,3,9,0.19124504382038512,False
0.5,252,0.3,3,10,0.2537667149854898,False
0.5,252,0.3,3,11,0.19512301253962164,False
0.5,252,0.3,3,12,0.19177194507506223,False
0.5,252,0.3,4,0,0.27597739350690265,False
0.5,252,0.3,4,1,0.12994127760078655,False
0.5,252,0.3,4,2,0.15195654769412878,False
0.5,252,0.3,4,3,0.08747953327704572,False
0.5,252,0.3,4,4,0.130792894109619,False
0.5,252,0.3,4,5,0.05820941660059056,False
0.5,252,0.3,4,6,0.11111867926959822,False
0.5,252,0.3,4,7,0.10499441432706885,False
0.5,252,0.3,4,8,0.1265144554989736,False
0.5,252,0.3,4,9,0.07372883894585548,False
0.5,252,0.3,4,10,0.13779055756672778,False
0.5,252,0.3,4,11,0.08749171711617347,False
0.5,252,0.3,4,12,0.1088924383196003,False
0.5,252,0.3,5,0,0.09284247645279514,False
0.5,252,0.3,5,1,0.0735444705440476,False
0.5,252,0.3,5,2,0.11060040004761551,False
0.5,252,0.3,5,3,0.0719102371665925,False
0.5,252,0.3,5,4,0.11685954375095017,False
0.5,252,0.3,5,5,0.06887416786773694,False
0.5,252,0.3,5,6,0.0970054438451314,False
0.5,252,0.3,5,7,0.09827312047525964,False
0.5,252,0.3,5,8,0.07553313474982977,False
0.5,252,0.3,5,9,0.17450190542618035,False
0.5,252,0.3,5,10,0.08059733676708525,False
0.5,252,0.3,5,11,0.14012939837786523,False
0.5,252,0.3,6,0,0.10010014734738049,False
0.5,252,0.3,6,1,0.14969869466266314,False
0.5,252,0.3,6,2,0.1402602375712859,False
0.5,252,0.3,6,3,0.12578428642357764,False
0.5,252,0.3,6,4,0.14374116623771307,False
0.5,252,0.3,6,5,0.12909705805299512,False
0.5,252,0.3,6,6,0.15055187963477093,False
0.5,252,0.3,6,7,0.10800181940203522,False
0.5,252,0.3,6,8,0.13112528334651008,False
0.5,252,0.3,6,9,0.13906111946084165,False
0.5,252,0.3,6,10,0.09701167541818315,False
0.5,252,0.3,6,11,0.06954341464855632,False
0.5,252,0.3,7,0,0.1499379360192482,False
0.5,252,0.3,7,1,0.2808318870361128,False
0.5,252,0.3,7,2,0.20230647778449715,False
0.5,252,0.3,7,3,0.19291312809408914,False
0.5,252,0.3,7,4,0.2780511998732275,False
0.5,252,0.3,7,5,0.23574680219730645,False
0.5,252,0.3,7,6,0.2847877559160078,False
0.5,252,0.3,7,7,0.27850094753517773,False
0.5,252,0.3,7,8,0.2691214219874458,False
0.5,252,0.3,7,9,0.18782400244806305,False
0.5,252,0.3,7,10,0.2286412698400189,False
0.5,252,0.3,7,11,0.36375619912590257,True
0.5,252,0.3,7,12,0.251258616004235,False
0.5,252,0.3,8,0,0.07256421700280079,False
0.5,252,0.3,8,1,0.09484202557667464,False
0.5,252,0.3,8,2,0.06870253246444191,False
0.5,252,0.3,8,3,0.08839568407963411,False
0.5,252,0.3,8,4,0.08792841422588668,False
0.5,252,0.3,8,5,0.13910507205041323,False
0.5,252,0.4,1,0,0.0937579494339948,False
0.5,252,0.4,1,1,0.09474410371378474,False
0.5,252,0.4,1,2,0.08624492646328227,False
0.5,252,0.4,1,3,0.1072979201269044,False
0.5,252,0.4,1,4,0.13770147973197855,False
0.5,252,0.4,1,5,0.10088751537519504,False
0.5,252,0.4,1,6,0.09568308620437148,False
0.5,252,0.4,1,7,0.10438463553755395,False
0.5,252,0.4,1,8,0.08604426930801796,False
0.5,252,0.4,1,9,0.1257081804548238,False
0.5,252,0.4,1,10,0.0686094782926123,False
0.5,252,0.4,1,11,0.12751402750781587,False
0.5,252,0.4,2,0,0.10124282458423237,False
0.5,252,0.4,2,1,0.09026066913049363,False
0.5,252,0.4,2,2,0.13570234227195974,False
0.5,252,0.4,2,3,0.11892321609222727,False
0.5,252,0.4,2,4,0.07973353767313494,False
0.5,252,0.4,2,5,0.1008005832295244,False
0.5,252,0.4,2,6,0.09994388431996476,False
0.5,252,0.4,2,7,0.12673981153235525,False
0.5,252,0.4,2,8,0.11788310223458213,False
0.5,252,0.4,2,9,0.16080057378652152,False
0.5,252,0.4,2,10,0.09059817397161193,False
0.5,252,0.4,2,11,0.0971898600334305,False
0.5,252,0.4,2,12,0.08929702703788364,False
0.5,252,0.4,3,0,0.18590626005404925,False
0.5,252,0.4,3,1,0.27279379678538784,False
0.5,252,0.4,3,2,0.1444478203903415,False
0.5,252,0.4,3,3,0.211700196714245,False
0.5,252,0.4,3,4,0.3437122448476808,False
0.5,252,0.4,3,5,0.23685880709594723,False
0.5,252,0.4,3,6,0.19784816047194723,False
0.5,252,0.4,3,7,0.34416824064942797,False
0.5,252,0.4,3,8,0.3383558826933078,False
0.5,252,0.4,3,9,0.26734882365229284,False
0.5,252,0.4,3,10,0.1687714267363903,False
0.5,252,0.4,3,11,0.4959213047838026,True
0.5,252,0.4,3,12,0.37025574139821626,False
0.5,252,0.4,4,0,0.13135726991278115,False
0.5,252,0.4,4,1,0.19536057727416728,False
0.5,252,0.4,4,2,0.1673306026440261,False
0.5,252,0.4,4,3,0.1481167151750886,False
0.5,252,0.4,4,4,0.11848631228462003,False
0.5,252,0.4,4,5,0.19450177320317447,False
0.5,252,0.4,4,6,0.10846012440853284,False
0.5,252,0.4,4,7,0.0769106909911023,False
0.5,252,0.4,4,8,0.08842294715805957,False
0.5,252,0.4,4,9,0.0820838467433235,False
0.5,252,0.4,4,10,0.1617897673189732,False
0.5,252,0.4,4,11,0.19541092359006915,False
0.5,252,0.4,4,12,0.1839254630019006,False
0.5,252,0.4,5,0,0.19513216318897186,False
0.5,252,0.4,5,1,0.24555042134040894,False
0.5,252,0.4,5,2,0.17376141894735508,False
0.5,252,0.4,5,3,0.1907537146008374,False
0.5,252,0.4,5,4,0.25246945389592956,False
0.5,252,0.4,5,5,0.22775241810548422,False
0.5,252,0.4,5,6,0.23054426624128252,False
0.5,252,0.4,5,7,0.14378064649049813,False
0.5,252,0.4,5,8,0.180719450228902,False
0.5,252,0.4,5,9,0.3388940373090157,False
0.5,252,0.4,5,10,0.24126158801920639,False
0.5,252,0.4,5,11,0.1275894115639458,False
0.5,252,0.4,6,0,0.1740009694792389,False
0.5,252,0.4,6,1,0.3395566413539211,False
0.5,252,0.4,6,2,0.24814577704290744,False
0.5,252,0.4,6,3,0.21619328121068085,False
0.5,252,0.4,6,4,0.1838930392000607,False
0.5,252,0.4,6,5,0.19746054807230815,False
0.5,252,0.4,6,6,0.15079813706286013,False
0.5,252,0.4,6,7,0.147127905845094,False
0.5,252,0.4,6,8,0.22155704522658956,False
0.5,252,0.4,6,9,0.20233943724841016,False
0.5,252,0.4,6,10,0.28621888204854384,False
0.5,252,0.4,6,11,0.2585887127296386,False
0.5,252,0.4,7,0,0.1272674789377074,False
0.5,252,0.4,7,1,0.15457463279080152,False
0.5,252,0.4,7,2,0.1347079778750238,False
0.5,252,0.4,7,3,0.11924779290248787,False
0.5,252,0.4,7,4,0.1222722772176887,False
0.5,252,0.4,7,5,0.14623741431966178,False
