lam,LB,n1,tc_bps,label,Ann.Ret,Sharpe,CVaR(5%),MDD,MDD_abs,Calmar,HHI,Turnover
0.7,252,0.2,20,"DFL-MDD (LB=252, n1=0.2)",0.0456184345756403,0.334457322515496,0.027329109663403718,0.3658885732638576,0.39959249565104493,0.12467848929044056,0.47964729138098794,0.5022343279070618
0.7,252,0.2,40,"DFL-MDD (LB=252, n1=0.2)",0.03319482988393818,0.26950965139535277,0.02740717534896611,0.36804803500324523,0.40243404330553834,0.09019156935487058,0.47964729138098794,0.5022343279070618
0.7,252,0.3,0,"DFL-MDD (LB=252, n1=0.3)",0.07378363492124218,0.4816019501656197,0.027172503702167988,0.2945813454765779,0.31966902309823797,0.2504694748298709,0.5473820697324588,0.4882311826180758
0.7,252,0.3,5,"DFL-MDD (LB=252, n1=0.3)",0.07067541213787676,0.4657263487028039,0.02718020392785653,0.2945836709167064,0.31964981386435265,0.23991625840615116,0.5473820697324588,0.4882311826180758
0.7,252,0.3,10,"DFL-MDD (LB=252, n1=0.3)",0.06757486290698589,0.4498335386078158,0.02718790415354473,0.2945859963568332,0.31963060463046755,0.22938925719399528,0.5473820697324588,0.4882311826180758
0.7,252,0.3,20,"DFL-MDD (LB=252, n1=0.3)",0.06139672159723064,0.4180032148202303,0.027203304604920136,0.29486149751134144,0.3195921861626968,0.20822224025382247,0.5473820697324588,0.4882311826180758
0.7,252,0.3,40,"DFL-MDD (LB=252, n1=0.3)",0.049131824554153436,0.3542124236052697,0.027234105507666764,0.31696742516072224,0.3342540294101362,0.1550059111397329,0.5473820697324588,0.4882311826180758
0.7,252,0.4,0,"DFL-MDD (LB=252, n1=0.4)",0.10000891071937379,0.637885246644026,0.02600736224885148,0.26052514154727635,0.27926687876320433,0.3838743166476245,0.499527447729307,0.7167621081159328
0.7,252,0.4,5,"DFL-MDD (LB=252, n1=0.4)",0.09533723305065478,0.6133668107076776,0.02602063471917967,0.26103289077602615,0.27973682927281396,0.36523072908821225,0.499527447729307,0.7167621081159328
0.7,252,0.4,10,"DFL-MDD (LB=252, n1=0.4)",0.09068284714383767,0.5887944985349135,0.026033907189507256,0.26154064000477334,0.2802067797824237,0.34672564503745984,0.499527447729307,0.7167621081159328
0.7,252,0.4,20,"DFL-MDD (LB=252, n1=0.4)",0.08142573008785803,0.5395105099302736,0.02606187036986792,0.26255613846225917,0.28114668080164285,0.3101269333626712,0.499527447729307,0.7167621081159328
0.7,252,0.4,40,"DFL-MDD (LB=252, n1=0.4)",0.06311657966917061,0.44054255592139474,0.026171284136840764,0.26458713537719597,0.28302648284008114,0.23854742429308493,0.499527447729307,0.7167621081159328
0.7,504,0.1,0,"DFL-MDD (LB=504, n1=0.1)",0.10624325570026638,0.6343147758612883,0.026964104922112257,0.3350466531288302,0.363045574005081,0.3170998864677641,0.324496667321189,0.6115252806175335
0.7,504,0.1,5,"DFL-MDD (LB=504, n1=0.1)",0.10223394050527146,0.6149133748905975,0.02697447842546513,0.3352215111299392,0.3631908157460738,0.30497428440726143,0.324496667321189,0.6115252806175335
0.7,504,0.1,10,"DFL-MDD (LB=504, n1=0.1)",0.09823755784530386,0.5954831314873884,0.026988339364344027,0.33539636913104554,0.3633360574870662,0.29289988460677296,0.324496667321189,0.6115252806175335
0.7,504,0.1,20,"DFL-MDD (LB=504, n1=0.1)",0.09028344332478055,0.5565454889042626,0.027016061242100403,0.3357460851332507,0.36362654096905145,0.2689039345374899,0.324496667321189,0.6115252806175335
0.7,504,0.1,40,"DFL-MDD (LB=504, n1=0.1)",0.07452879490177589,0.47842769061153,0.027071504997607305,0.33644551713762805,0.36420750793302137,0.22151816886636344,0.324496667321189,0.6115252806175335
0.7,504,0.2,0,"DFL-MDD (LB=504, n1=0.2)",0.11731224551833241,0.7034064042556136,0.02703587005455984,0.32448942381783097,0.3552060696269284,0.36152871826121175,0.39071840962595505,0.7292733497720443
0.7,504,0.2,5,"DFL-MDD (LB=504, n1=0.2)",0.11248455528829493,0.679539183450129,0.027050271117889664,0.32481474084007905,0.3554938378104774,0.3463037267420255,0.39071840962595505,0.7292733497720443
0.7,504,0.2,10,"DFL-MDD (LB=504, n1=0.2)",0.10767533544447261,0.6556257741818441,0.027064672181218958,0.3251400578623221,0.3557816059940262,0.33116600925546447,0.39071840962595505,0.7292733497720443
0.7,504,0.2,20,"DFL-MDD (LB=504, n1=0.2)",0.09811205961569258,0.6076786164413887,0.02709482917162984,0.32579069190679305,0.3563571423611237,0.3011505915388364,0.39071840962595505,0.7292733497720443
0.7,504,0.2,40,"DFL-MDD (LB=504, n1=0.2)",0.07920444228544854,0.5114316147518858,0.027182383429807305,0.32709195999567375,0.35750821509531894,0.24214732230740674,0.39071840962595505,0.7292733497720443
0.7,504,0.3,0,"DFL-MDD (LB=504, n1=0.3)",0.09241330853660346,0.5761066111761747,0.026926083061350605,0.32673040350494115,0.35283222973747436,0.28284269696658826,0.44888198038764543,0.6998637611238356
0.7,504,0.3,5,"DFL-MDD (LB=504, n1=0.3)",0.08788318408025875,0.5533773635929883,0.026939699885702394,0.3269314783682378,0.3529952688734793,0.2688122431404133,0.44888198038764543,0.6998637611238356
0.7,504,0.3,10,"DFL-MDD (LB=504, n1=0.3)",0.08336966013858138,0.5306095442737926,0.026953316710053625,0.32713255323153073,0.35315830800948456,0.2548497827242856,0.44888198038764543,0.6998637611238356
0.7,504,0.3,20,"DFL-MDD (LB=504, n1=0.3)",0.07439220137851432,0.4849741808070196,0.026980550358754372,0.32753470295810405,0.35348438628149437,0.22712769268091046,0.44888198038764543,0.6998637611238356
0.7,504,0.3,40,"DFL-MDD (LB=504, n1=0.3)",0.05663416158706358,0.39341741321918267,0.027035403544766377,0.3283390024112005,0.3541365428255143,0.1724868539951529,0.44888198038764543,0.6998637611238356
0.7,504,0.4,0,"DFL-MDD (LB=504, n1=0.4)",0.07416802439977332,0.4603358316330067,0.02985523395508376,0.35953792064340667,0.38696081141080285,0.20628707048874884,0.5407766787668036,0.7623370880071706
0.7,504,0.4,5,"DFL-MDD (LB=504, n1=0.4)",0.06931674644781038,0.43744785242822215,0.02986896789430868,0.3595620857504239,0.3869543995597884,0.19278102218109228,0.5407766787668036,0.7623370880071706
0.7,504,0.4,10,"DFL-MDD (LB=504, n1=0.4)",0.06448486698108957,0.4145449463776567,0.029882701833532952,0.3595862508574386,0.3869479877087736,0.17933073583706663,0.5407766787668036,0.7623370880071706
0.7,504,0.4,20,"DFL-MDD (LB=504, n1=0.4)",0.054879031553919155,0.36871025498585686,0.02991878237143024,0.3596345810714611,0.38693516400674444,0.1525966478950887,0.5407766787668036,0.7623370880071706
0.7,504,0.4,40,"DFL-MDD (LB=504, n1=0.4)",0.03589716263251885,0.2770364145480845,0.030052927531939295,0.35973124149947605,0.3869095166026859,0.09978883811400142,0.5407766787668036,0.7623370880071706
0.7,1260,0.1,0,"DFL-MDD (LB=1260, n1=0.1)",0.07932085371166075,0.5385091473179071,0.024552173524130055,0.2758942251384898,0.2972898361758324,0.28750458130500495,0.31676853348217715,0.5620680659449591
0.7,1260,0.1,5,"DFL-MDD (LB=1260, n1=0.1)",0.07572500881136635,0.5186581680746015,0.024566960620359648,0.27614651506372767,0.29756566080846225,0.2742204034929388,0.31676853348217715,0.5620680659449591
0.7,1260,0.1,10,"DFL-MDD (LB=1260, n1=0.1)",0.07213983201245178,0.49878555581219325,0.024581747716588852,0.2763988049889638,0.2978414854410921,0.2609990733832308,0.31676853348217715,0.5620680659449591
0.7,1260,0.1,20,"DFL-MDD (LB=1260, n1=0.1)",0.06500137133148676,0.45898539836130203,0.024611321909046066,0.2769033848394298,0.298393134706352,0.23474386687510246,0.31676853348217715,0.5620680659449591
0.7,1260,0.1,40,"DFL-MDD (LB=1260, n1=0.1)",0.05085124545562092,0.37923539428132125,0.02467173858139843,0.2779125445403376,0.2994964332368719,0.18297571101524188,0.31676853348217715,0.5620680659449591
0.7,1260,0.2,0,"DFL-MDD (LB=1260, n1=0.2)",0.06643742289992272,0.45276251635512005,0.024994455390019498,0.3330566304579716,0.358242452207461,0.1994778569296751,0.41443738053497425,0.7696260461676011
0.7,1260,0.2,5,"DFL-MDD (LB=1260, n1=0.2)",0.06157519592939198,0.4268993150516238,0.025016562450309473,0.3335567735402546,0.35876663201510095,0.18460184530925355,0.41443738053497425,0.7696260461676011
0.7,1260,0.2,10,"DFL-MDD (LB=1260, n1=0.2)",0.05673278584347918,0.40100118883020447,0.025038993091577245,0.3340569166225346,0.3592908118227406,0.16982969968139006,0.41443738053497425,0.7696260461676011
0.7,1260,0.2,20,"DFL-MDD (LB=1260, n1=0.2)",0.04710713065399785,0.34912159788262553,0.025083854374110887,0.33505720278708717,0.3603391714380204,0.14059429329705456,0.41443738053497425,0.7696260461676011
0.7,1260,0.2,40,"DFL-MDD (LB=1260, n1=0.2)",0.02809049308566136,0.24517989779597404,0.02518974987806932,0.337057775116159,0.3624358906685796,0.08334029104549392,0.41443738053497425,0.7696260461676011
0.7,1260,0.3,0,"DFL-MDD (LB=1260, n1=0.3)",0.027584580176276408,0.24244472058229058,0.02617572842225349,0.3361990114976833,0.36342636722851807,0.08204836785566115,0.5846798456449482,0.6430753445613017
0.7,1260,0.3,5,"DFL-MDD (LB=1260, n1=0.3)",0.02366835901126141,0.2208801200887017,0.02619678908382147,0.3368479968386689,0.36432461602466437,0.0702642118295594,0.5846798456449482,0.6430753445613017
0.7,1260,0.3,10,"DFL-MDD (LB=1260, n1=0.3)",0.019765083472378375,0.1993047286085017,0.026217849745388842,0.33749665128246503,0.37223346168766747,0.05856379134849481,0.5846798456449482,0.6430753445613017
0.7,1260,0.3,20,"DFL-MDD (LB=1260, n1=0.3)",0.011997222826426457,0.15613711937174848,0.02625997106852156,0.3411613479901817,0.39025028194779665,0.035165832511762564,0.5846798456449482,0.6430753445613017
0.7,1260,0.3,40,"DFL-MDD (LB=1260, n1=0.3)",-0.0033847569849974057,0.06984328314197918,0.02634481234295646,0.3654589631819306,0.42702372599423144,-0.00926166088416953,0.5846798456449482,0.6430753445613017
0.7,1260,0.4,0,"DFL-MDD (LB=1260, n1=0.4)",0.10008539997912891,0.5937836154849697,0.02845338868301799,0.34496802494305406,0.37677871206270214,0.2901294981372191,0.5902412716730036,0.960113913384388
0.7,1260,0.4,5,"DFL-MDD (LB=1260, n1=0.4)",0.09383136531138847,0.5641083678859649,0.028467414244858588,0.34562305691959794,0.377401933352127,0.27148468079798255,0.5902412716730036,0.960113913384388
0.7,1260,0.4,10,"DFL-MDD (LB=1260, n1=0.4)",0.08760882109713442,0.5343688868820374,0.028481439806697945,0.34627808889613215,0.37802515464155195,0.2530013416416682,0.5902412716730036,0.960113913384388
0.7,1260,0.4,20,"DFL-MDD (LB=1260, n1=0.4)",0.07525764923906264,0.47473228907223197,0.028509490930372687,0.34758815284917055,0.3792715972204018,0.21651385008529886,0.5902412716730036,0.960113913384388
0.7,1260,0.4,40,"DFL-MDD (LB=1260, n1=0.4)",0.05092711776820624,0.3550761651897514,0.028614168072647647,0.3507884331736172,0.3817644823781017,0.14517901087258134,0.5902412716730036,0.960113913384388
1.0,252,0.1,0,"DFL-MDD (LB=252, n1=0.1)",0.05968749839648857,0.39376682295929105,0.028647060694078044,0.42344164762379743,0.4765351235847194,0.14095802507225633,0.304962740064128,0.6180314423525988
1.0,252,0.1,5,"DFL-MDD (LB=252, n1=0.1)",0.055805984850671786,0.37508408939860893,0.02865083454138912,0.4238654428166111,0.4771692095258475,0.13165967120761657,0.304962740064128,0.6180314423525988
1.0,252,0.1,10,"DFL-MDD (LB=252, n1=0.1)",0.05193685699255601,0.35638072278257854,0.028654608388699515,0.4242890424712643,0.47780329546697586,0.12240914042420176,0.304962740064128,0.6180314423525988
1.0,252,0.1,20,"DFL-MDD (LB=252, n1=0.1)",0.04423562242877899,0.31892193042949624,0.028662156083318187,0.4251356553365052,0.47907146734923234,0.10405060564341599,0.304962740064128,0.6180314423525988
1.0,252,0.1,40,"DFL-MDD (LB=252, n1=0.1)",0.028980290945935128,0.24386535654765296,0.028712593802001016,0.4268265364836435,0.4816078111137454,0.06789711618657987,0.304962740064128,0.6180314423525988
1.0,252,0.2,0,"DFL-MDD (LB=252, n1=0.2)",0.13827944659436908,0.7859858006245566,0.027010491799589625,0.31287109323442974,0.33670063832537556,0.4419693910378655,0.33551202037552863,0.5482965141278465
1.0,252,0.2,5,"DFL-MDD (LB=252, n1=0.2)",0.13457973546435187,0.7686268784858479,0.027025035207192124,0.3133318566223075,0.33714781202064004,0.42951181814756895,0.33551202037552863,0.5482965141278465
1.0,252,0.2,10,"DFL-MDD (LB=252, n1=0.2)",0.13089028776252176,0.751232782929939,0.0270395786147943,0.31379262001018277,0.3375949857159044,0.41712353756618603,0.33551202037552863,0.5482965141278465
1.0,252,0.2,20,"DFL-MDD (LB=252, n1=0.2)",0.12354208722796445,0.7163481126872115,0.027073827770774803,0.3147141467859258,0.33848933310643325,0.39255333276373067,0.33551202037552863,0.5482965141278465
1.0,252,0.2,40,"DFL-MDD (LB=252, n1=0.2)",0.1089678002642398,0.646256787173111,0.027149791680390955,0.3195957486039285,0.3445722994917554,0.34095509939084606,0.33551202037552863,0.5482965141278465
1.0,252,0.3,0,"DFL-MDD (LB=252, n1=0.3)",0.12448326585704028,0.6826198375703627,0.0295645267032038,0.2605351476068101,0.2837980456656631,0.47779835831258327,0.48806593860095865,0.7049163424721906
1.0,252,0.3,5,"DFL-MDD (LB=252, n1=0.3)",0.11978644842256414,0.6618861140372511,0.029577336759268377,0.2605989813624396,0.2838598111575402,0.4596581604054699,0.48806593860095865,0.7049163424721906
1.0,252,0.3,10,"DFL-MDD (LB=252, n1=0.3)",0.11510676818795895,0.6411157823873256,0.029590146815332147,0.2606628151180661,0.2839215766494174,0.44159259191481753,0.48806593860095865,0.7049163424721906
1.0,252,0.3,20,"DFL-MDD (LB=252, n1=0.3)",0.10579860378894068,0.5994785498487332,0.029626759136119982,0.26079048262931026,0.28404510763317203,0.4056842975314987,0.48806593860095865,0.7049163424721906
1.0,252,0.3,40,"DFL-MDD (LB=252, n1=0.3)",0.08738555860740704,0.515911315447025,0.02971813625983611,0.261045817651762,0.2842921696006815,0.3347518047215189,0.48806593860095865,0.7049163424721906
1.0,252,0.4,0,"DFL-MDD (LB=252, n1=0.4)",0.07282548945143019,0.42395652214270424,0.03357105770759447,0.34532427973256846,0.3774545273043365,0.21089015080764043,0.4755776000780294,0.7295000456008128
1.0,252,0.4,5,"DFL-MDD (LB=252, n1=0.4)",0.06818839596758752,0.404757964344048,0.033599525530622544,0.3455171750329601,0.37761346690310793,0.19735168285439827,0.4755776000780294,0.7295000456008128
1.0,252,0.4,10,"DFL-MDD (LB=252, n1=0.4)",0.0635686835174818,0.38554554439590266,0.03362799335364959,0.34571007033334744,0.3777724065018796,0.18387859930663422,0.4755776000780294,0.7295000456008128
1.0,252,0.4,20,"DFL-MDD (LB=252, n1=0.4)",0.05438117919471108,0.3470900752064095,0.03368492899970032,0.3460958609341074,0.3780902856994224,0.15712750517219237,0.4755776000780294,0.7295000456008128
1.0,252,0.4,40,"DFL-MDD (LB=252, n1=0.4)",0.03621230354558791,0.27013330585097767,0.03379880029178766,0.3651685586248676,0.3900753734448433,0.09916599521064377,0.4755776000780294,0.7295000456008128
1.0,504,0.1,0,"DFL-MDD (LB=504, n1=0.1)",0.08749316324753109,0.5242974270065953,0.02820870715721306,0.3851289915315158,0.41591239364221655,0.22717885474392668,0.3064318704956315,0.4653400927978075
1.0,504,0.1,5,"DFL-MDD (LB=504, n1=0.1)",0.08449267829718621,0.5103267368585803,0.028217285449845912,0.3852132989399255,0.4159773103900163,0.2193399825700954,0.3064318704956315,0.4653400927978075
1.0,504,0.1,10,"DFL-MDD (LB=504, n1=0.1)",0.08149926149671449,0.4963366797237496,0.028225863742478378,0.3852976063483326,0.4160422271378158,0.2115228855117306,0.3064318704956315,0.4653400927978075
1.0,504,0.1,20,"DFL-MDD (LB=504, n1=0.1)",0.07553357649460768,0.46830313999938783,0.028243020327742178,0.3854662211651399,0.41617206063341516,0.19595381469924572,0.3064318704956315,0.4653400927978075
1.0,504,0.1,40,"DFL-MDD (LB=504, n1=0.1)",0.06368641119341767,0.41205537745495796,0.028277333498265174,0.3858034507987235,0.41643172762461356,0.16507475774273428,0.3064318704956315,0.4653400927978075
1.0,504,0.2,0,"DFL-MDD (LB=504, n1=0.2)",0.07841366744913936,0.458484060260658,0.03115898496485221,0.40120452952543423,0.443985637530206,0.1954456185286507,0.3172980001828219,0.6210939906763299
1.0,504,0.2,5,"DFL-MDD (LB=504, n1=0.2)",0.07444397084570165,0.4413374070826755,0.03118536245737527,0.4012071296235938,0.44398680949444724,0.18554996990454484,0.3172980001828219,0.6210939906763299
1.0,504,0.2,10,"DFL-MDD (LB=504, n1=0.2)",0.07048690730642737,0.4241758413712457,0.03121173994989775,0.4012097297217503,0.44398798145868834,0.1756859369730224,0.3172980001828219,0.6210939906763299
1.0,504,0.2,20,"DFL-MDD (LB=504, n1=0.2)",0.06261054289876755,0.38981596120749307,0.03126449493494088,0.4012149299180534,0.44399032538717054,0.15605237545858594,0.3172980001828219,0.6210939906763299
1.0,504,0.2,40,"DFL-MDD (LB=504, n1=0.2)",0.047007913396739376,0.3210052464577827,0.03137000490501959,0.40122533031062063,0.44399501324413504,0.11716088151421222,0.3172980001828219,0.6210939906763299
1.0,504,0.3,0,"DFL-MDD (LB=504, n1=0.3)",0.10433032414050447,0.5348419429595581,0.03347112818514819,0.46100639750932854,0.5037698950615322,0.22630992689372026,0.45208638734305806,0.7975922493479963
1.0,504,0.3,5,"DFL-MDD (LB=504, n1=0.3)",0.09911253843048473,0.5150392525282373,0.03347673515809863,0.46139345912950896,0.5041912502877726,0.21481132089734198,0.45208638734305806,0.7975922493479963
1.0,504,0.3,10,"DFL-MDD (LB=504, n1=0.3)",0.09391635023076605,0.49521291334820267,0.033483912773961726,0.46178052074968146,0.5046126055140129,0.20337876110053082,0.45208638734305806,0.7975922493479963
1.0,504,0.3,20,"DFL-MDD (LB=504, n1=0.3)",0.08358845813917748,0.4555005680362139,0.03350369734064579,0.4625546439900023,0.5054553159664936,0.18071045055362825,0.45208638734305806,0.7975922493479963
1.0,504,0.3,40,"DFL-MDD (LB=504, n1=0.3)",0.06318846663524225,0.3759164866232104,0.033573410014936245,0.48022680635557047,0.5156876715259026,0.13158046528393516,0.45208638734305806,0.7975922493479963
1.0,504,0.4,0,"DFL-MDD (LB=504, n1=0.4)",0.08137256212891542,0.4826425486126634,0.030184572812703484,0.37023678892346495,0.40005091325741027,0.21978518759182022,0.48315705825693445,0.8495760991062471
1.0,504,0.4,5,"DFL-MDD (LB=504, n1=0.4)",0.07593094098922193,0.4582134435052551,0.030210092978904285,0.37080737450623596,0.40062799481061717,0.20477192793119,0.48315705825693445,0.8495760991062471
1.0,504,0.4,10,"DFL-MDD (LB=504, n1=0.4)",0.0705132346417432,0.4337429934513284,0.03023927801326263,0.3713779600889983,0.4012050763638243,0.1898691958075763,0.48315705825693445,0.8495760991062471
1.0,504,0.4,20,"DFL-MDD (LB=504, n1=0.4)",0.05974920498226899,0.3846997972189752,0.030300236304341772,0.37251913125449654,0.40235923947023833,0.16039231264450274,0.48315705825693445,0.8495760991062471
1.0,504,0.4,40,"DFL-MDD (LB=504, n1=0.4)",0.038504164525182016,0.2863575329289904,0.03044969097100038,0.374801473585383,0.4046675656830666,0.1027321588321803,0.48315705825693445,0.8495760991062471
1.0,1260,0.1,0,"DFL-MDD (LB=1260, n1=0.1)",0.051172426172373164,0.3534678015593098,0.02866822821649995,0.39000991614709385,0.42100256307684136,0.13120801302896223,0.2852338395457162,0.5956781578726598
1.0,1260,0.1,5,"DFL-MDD (LB=1260, n1=0.1)",0.04746120887406313,0.3353519849834868,0.028681804218905628,0.390271599437897,0.42126833427578547,0.12161071656318267,0.2852338395457162,0.5956781578726598
1.0,1260,0.1,10,"DFL-MDD (LB=1260, n1=0.1)",0.043761526233315085,0.3172234347078782,0.02869538022131057,0.39053328272869586,0.421534105474729,0.1120558174103453,0.2852338395457162,0.5956781578726598
1.0,1260,0.1,20,"DFL-MDD (LB=1260, n1=0.1)",0.03639664028250711,0.28093642912322453,0.028722532226118307,0.3910566493102819,0.4220656478726166,0.09307255186018107,0.2852338395457162,0.5956781578726598
1.0,1260,0.1,40,"DFL-MDD (LB=1260, n1=0.1)",0.02180391724059172,0.20830098103665742,0.028802117065521275,0.40251216264472334,0.4231287326683919,0.054169586061477475,0.2852338395457162,0.5956781578726598
1.0,1260,0.2,0,"DFL-MDD (LB=1260, n1=0.2)",0.07604228457255924,0.48292534779155655,0.0276372978728652,0.39144491095761136,0.4364378971127596,0.19426050109351817,0.3518813500472425,0.6077644145236244
1.0,1260,0.2,5,"DFL-MDD (LB=1260, n1=0.2)",0.07216616354195993,0.4638315273025419,0.02765910036599067,0.3919277668344572,0.43688273433838354,0.18413128548258334,0.3518813500472425,0.6077644145236244
1.0,1260,0.2,10,"DFL-MDD (LB=1260, n1=0.2)",0.06830205512319854,0.44471024431282624,0.027680902859115467,0.3924106227112991,0.43732757156400714,0.17405760994406963,0.3518813500472425,0.6077644145236244
1.0,1260,0.2,20,"DFL-MDD (LB=1260, n1=0.2)",0.06060975038822658,0.40639673275805893,0.02772450784536316,0.3933763344649715,0.4382172460152547,0.1540757413769029,0.3518813500472425,0.6077644145236244
1.0,1260,0.2,40,"DFL-MDD (LB=1260, n1=0.2)",0.045367912992258175,0.32956657970579223,0.027833535629180214,0.3953077579722683,0.4399965949177498,0.1147660577507923,0.3518813500472425,0.6077644145236244
1.0,1260,0.3,0,"DFL-MDD (LB=1260, n1=0.3)",0.01658510160927329,0.18459287991426462,0.03197432604599773,0.5348953881649089,0.6586478175413918,0.031006252761071586,0.4827839237786297,0.7923663242026394
1.0,1260,0.3,5,"DFL-MDD (LB=1260, n1=0.3)",0.011813350544807921,0.16312879332647728,0.03199155087268687,0.5406730584862075,0.6708751325307172,0.02184934195851807,0.4827839237786297,0.7923663242026394
1.0,1260,0.3,10,"DFL-MDD (LB=1260, n1=0.3)",0.007061312908545281,0.14165561435566976,0.032008775699374284,0.5463823176252776,0.6831024475200435,0.01292375810758892,0.4827839237786297,0.7923663242026394
1.0,1260,0.3,20,"DFL-MDD (LB=1260, n1=0.3)",-0.0023839047850359174,0.09869579352585613,0.03204322535274371,0.5575986774518499,0.7075570774986955,-0.004275305665182901,0.4827839237786297,0.7923663242026394
1.0,1260,0.3,40,"DFL-MDD (LB=1260, n1=0.3)",-0.021040876693766974,0.012818944337542848,0.03212685916529928,0.5792438315950184,0.7564663374559982,-0.036324731559412356,0.4827839237786297,0.7923663242026394
1.0,1260,0.4,0,"DFL-MDD (LB=1260, n1=0.4)",0.12534254360661223,0.6831560398859426,0.02949658211829666,0.3241376393047639,0.3684811966581882,0.38669542925279304,0.5631998237986579,0.9299930571611887
1.0,1260,0.4,5,"DFL-MDD (LB=1260, n1=0.4)",0.11914499237168763,0.6560701836943919,0.02951603067354801,0.32864165878747753,0.3748911560541833,0.3625377037561792,0.5631998237986579,0.9299930571611887
1.0,1260,0.4,10,"DFL-MDD (LB=1260, n1=0.4)",0.11297738055079032,0.6289136507226757,0.029535479228797696,0.33423089559376246,0.38269764886418434,0.3380219543028282,0.5631998237986579,0.9299930571611887
1.0,1260,0.4,20,"DFL-MDD (LB=1260, n1=0.4)",0.10073147506001257,0.5744172655730765,0.02957437633929174,0.3477840168472957,0.40197871910857075,0.2896380228861343,0.5631998237986579,0.9299930571611887
1.0,1260,0.4,40,"DFL-MDD (LB=1260, n1=0.4)",0.07659346088203023,0.46489484023720806,0.029652170560256777,0.37703494351909217,0.446691783813022,0.20314684932601487,0.5631998237986579,0.9299930571611887
