H,lam,tc_bps,group,label,Ann.Ret(%),Sharpe,CVaR(5%)(%),MDD(%),MDD_abs(%),Calmar,HHI,Turnover
126,1.0,0,Benchmark,hist-MVO (LB=504),8.57,0.5357,2.78,34.7,37.69,0.247,0.1423,0.2351
126,1.0,5,DFL-MDD,"DFL-MDD (LB=252, n1=0.1)",9.07,0.5205,3.03,40.72,43.86,0.2226,0.2406,0.8382
126,1.0,5,DFL-MDD,"DFL-MDD (LB=252, n1=0.2)",8.65,0.5003,3.18,34.97,38.78,0.2474,0.3718,0.9018
126,1.0,5,DFL-MDD,"DFL-MDD (LB=252, n1=0.3)",13.93,0.6744,3.24,41.08,44.4,0.339,0.4301,0.9546
126,1.0,5,DFL-MDD,"DFL-MDD (LB=252, n1=0.4)",6.78,0.4075,3.17,34.07,37.56,0.1989,0.6412,0.855
126,1.0,5,DFL-MDD,"DFL-MDD (LB=504, n1=0.1)",10.73,0.5901,3.05,43.94,50.83,0.2441,0.2229,0.9097
126,1.0,5,DFL-MDD,"DFL-MDD (LB=504, n1=0.2)",10.65,0.5549,3.38,40.36,45.11,0.2638,0.3533,0.9737
126,1.0,5,DFL-MDD,"DFL-MDD (LB=504, n1=0.3)",7.21,0.4214,3.37,38.17,44.07,0.1888,0.4493,1.0193
126,1.0,5,DFL-MDD,"DFL-MDD (LB=504, n1=0.4)",10.99,0.543,3.55,37.36,41.23,0.2941,0.5669,0.9444
126,1.0,5,PTO-MDD,"PTO-MDD (LB=252, n1=0.1)",9.13,0.5013,3.43,52.52,67.01,0.1739,0.8616,0.0418
126,1.0,5,PTO-MDD,"PTO-MDD (LB=252, n1=0.2)",9.37,0.5129,3.39,50.88,63.37,0.1841,0.8801,0.0395
126,1.0,5,PTO-MDD,"PTO-MDD (LB=252, n1=0.3)",8.66,0.4807,3.47,43.71,49.72,0.1982,0.8809,0.0545
126,1.0,5,PTO-MDD,"PTO-MDD (LB=252, n1=0.4)",7.45,0.4355,3.37,47.42,55.52,0.1571,0.8878,0.0383
126,1.0,5,PTO-MDD,"PTO-MDD (LB=504, n1=0.1)",2.47,0.2228,3.82,69.85,108.76,0.0354,0.85,0.0548
126,1.0,5,PTO-MDD,"PTO-MDD (LB=504, n1=0.2)",-3.54,-0.0027,4.26,81.8,152.77,-0.0432,0.9011,0.0479
126,1.0,5,PTO-MDD,"PTO-MDD (LB=504, n1=0.3)",0.0,0.1226,3.88,74.79,125.05,0.0,0.818,0.0558
126,1.0,5,PTO-MDD,"PTO-MDD (LB=504, n1=0.4)",-0.15,0.1237,3.97,75.39,126.89,-0.002,0.8404,0.0559
126,1.0,5,PTO-MVO,PTO-MVO (LB=252),6.44,0.4476,2.54,37.74,40.94,0.1705,0.1223,0.1354
126,1.0,5,PTO-MVO,PTO-MVO (LB=504),5.88,0.4135,2.56,38.87,42.47,0.1514,0.1188,0.0852
126,1.0,5,DFL-MVO,DFL-MVO (LB=252),8.43,0.458,3.35,47.71,56.65,0.1768,1.0,0.5591
126,1.0,5,DFL-MVO,DFL-MVO (LB=504),13.13,0.6515,3.28,27.28,29.25,0.4814,1.0,1.0323
126,1.0,5,Benchmark,EW,10.01,0.5507,3.14,42.38,47.66,0.2362,0.0333,0.0367
126,1.0,5,Benchmark,GMV (LB=252),7.1,0.4914,2.5,35.43,38.36,0.2004,0.1123,0.1352
126,1.0,5,Benchmark,hist-MVO (LB=252),12.56,0.7117,2.88,35.32,38.37,0.3555,0.1718,0.4051
126,1.0,5,Benchmark,GMV (LB=504),6.36,0.4447,2.53,36.34,39.41,0.175,0.1137,0.0841
126,1.0,5,Benchmark,hist-MVO (LB=504),8.42,0.5282,2.78,34.71,37.7,0.2426,0.1423,0.2351
126,1.0,10,DFL-MDD,"DFL-MDD (LB=252, n1=0.1)",8.52,0.4966,3.03,41.25,44.07,0.2067,0.2406,0.8382
126,1.0,10,DFL-MDD,"DFL-MDD (LB=252, n1=0.2)",8.07,0.4748,3.18,35.08,38.93,0.2301,0.3718,0.9018
126,1.0,10,DFL-MDD,"DFL-MDD (LB=252, n1=0.3)",13.28,0.6501,3.24,41.1,44.41,0.3233,0.4301,0.9546
126,1.0,10,DFL-MDD,"DFL-MDD (LB=252, n1=0.4)",6.24,0.3845,3.17,34.14,37.65,0.1827,0.6412,0.855
126,1.0,10,DFL-MDD,"DFL-MDD (LB=504, n1=0.1)",10.13,0.5644,3.05,44.17,51.21,0.2293,0.2229,0.9097
126,1.0,10,DFL-MDD,"DFL-MDD (LB=504, n1=0.2)",10.01,0.5297,3.38,40.44,45.23,0.2475,0.3533,0.9737
126,1.0,10,DFL-MDD,"DFL-MDD (LB=504, n1=0.3)",6.56,0.3945,3.37,38.45,44.51,0.1706,0.4493,1.0193
126,1.0,10,DFL-MDD,"DFL-MDD (LB=504, n1=0.4)",10.37,0.5204,3.56,37.46,41.37,0.2768,0.5669,0.9444
126,1.0,10,PTO-MDD,"PTO-MDD (LB=252, n1=0.1)",9.1,0.5002,3.43,52.57,67.14,0.1732,0.8616,0.0418
126,1.0,10,PTO-MDD,"PTO-MDD (LB=252, n1=0.2)",9.34,0.5118,3.39,50.94,63.49,0.1834,0.8801,0.0395
126,1.0,10,PTO-MDD,"PTO-MDD (LB=252, n1=0.3)",8.63,0.4793,3.47,43.78,49.84,0.1971,0.8809,0.0545
126,1.0,10,PTO-MDD,"PTO-MDD (LB=252, n1=0.4)",7.43,0.4345,3.37,47.47,55.62,0.1564,0.8878,0.0383
126,1.0,10,PTO-MDD,"PTO-MDD (LB=504, n1=0.1)",2.44,0.2214,3.82,69.87,108.85,0.0349,0.85,0.0548
126,1.0,10,PTO-MDD,"PTO-MDD (LB=504, n1=0.2)",-3.56,-0.0037,4.26,81.81,152.84,-0.0435,0.9011,0.0479
126,1.0,10,PTO-MDD,"PTO-MDD (LB=504, n1=0.3)",-0.03,0.1213,3.88,74.82,125.15,-0.0004,0.818,0.0558
126,1.0,10,PTO-MDD,"PTO-MDD (LB=504, n1=0.4)",-0.19,0.1224,3.97,75.41,126.97,-0.0025,0.8404,0.0559
126,1.0,10,PTO-MVO,PTO-MVO (LB=252),6.35,0.443,2.54,37.76,40.96,0.1682,0.1223,0.1354
126,1.0,10,PTO-MVO,PTO-MVO (LB=504),5.83,0.4107,2.56,38.88,42.48,0.15,0.1188,0.0852
126,1.0,10,DFL-MVO,DFL-MVO (LB=252),8.07,0.4441,3.35,47.71,56.65,0.1692,1.0,0.5591
126,1.0,10,DFL-MVO,DFL-MVO (LB=504),12.44,0.6248,3.29,27.42,29.42,0.4536,1.0,1.0323
126,1.0,10,Benchmark,EW,9.99,0.5497,3.14,42.39,47.67,0.2356,0.0333,0.0367
126,1.0,10,Benchmark,GMV (LB=252),7.02,0.4867,2.5,35.44,38.37,0.198,0.1123,0.1352
126,1.0,10,Benchmark,hist-MVO (LB=252),12.29,0.6992,2.88,35.33,38.38,0.3477,0.1718,0.4051
126,1.0,10,Benchmark,GMV (LB=504),6.31,0.4418,2.53,36.34,39.42,0.1736,0.1137,0.0841
126,1.0,10,Benchmark,hist-MVO (LB=504),8.27,0.5208,2.78,34.72,37.71,0.2382,0.1423,0.2351
126,1.0,20,DFL-MDD,"DFL-MDD (LB=252, n1=0.1)",7.45,0.4489,3.03,42.29,45.82,0.1761,0.2406,0.8382
126,1.0,20,DFL-MDD,"DFL-MDD (LB=252, n1=0.2)",6.92,0.4237,3.19,35.3,39.24,0.196,0.3718,0.9018
126,1.0,20,DFL-MDD,"DFL-MDD (LB=252, n1=0.3)",12.01,0.6014,3.24,41.12,44.44,0.292,0.4301,0.9546
126,1.0,20,DFL-MDD,"DFL-MDD (LB=252, n1=0.4)",5.16,0.3384,3.17,34.27,37.82,0.1506,0.6412,0.855
126,1.0,20,DFL-MDD,"DFL-MDD (LB=504, n1=0.1)",8.94,0.5129,3.05,44.62,51.98,0.2004,0.2229,0.9097
126,1.0,20,DFL-MDD,"DFL-MDD (LB=504, n1=0.2)",8.74,0.4792,3.39,40.6,45.48,0.2153,0.3533,0.9737
126,1.0,20,DFL-MDD,"DFL-MDD (LB=504, n1=0.3)",5.28,0.3408,3.38,39.02,45.39,0.1352,0.4493,1.0193
126,1.0,20,DFL-MDD,"DFL-MDD (LB=504, n1=0.4)",9.14,0.4752,3.57,37.66,41.66,0.2426,0.5669,0.9444
126,1.0,20,PTO-MDD,"PTO-MDD (LB=252, n1=0.1)",9.05,0.498,3.43,52.69,67.38,0.1718,0.8616,0.0418
126,1.0,20,PTO-MDD,"PTO-MDD (LB=252, n1=0.2)",9.29,0.5097,3.39,51.06,63.74,0.182,0.8801,0.0395
126,1.0,20,PTO-MDD,"PTO-MDD (LB=252, n1=0.3)",8.56,0.4764,3.47,43.91,50.09,0.1949,0.8809,0.0545
126,1.0,20,PTO-MDD,"PTO-MDD (LB=252, n1=0.4)",7.38,0.4324,3.37,47.56,55.8,0.1551,0.8878,0.0383
126,1.0,20,PTO-MDD,"PTO-MDD (LB=504, n1=0.1)",2.37,0.2188,3.82,69.93,109.03,0.0339,0.85,0.0548
126,1.0,20,PTO-MDD,"PTO-MDD (LB=504, n1=0.2)",-3.62,-0.0059,4.26,81.84,152.96,-0.0442,0.9011,0.0479
126,1.0,20,PTO-MDD,"PTO-MDD (LB=504, n1=0.3)",-0.1,0.1186,3.89,74.87,125.34,-0.0013,0.818,0.0558
126,1.0,20,PTO-MDD,"PTO-MDD (LB=504, n1=0.4)",-0.25,0.1198,3.97,75.44,127.12,-0.0033,0.8404,0.0559
126,1.0,20,PTO-MVO,PTO-MVO (LB=252),6.18,0.4337,2.54,37.79,41.0,0.1635,0.1223,0.1354
126,1.0,20,PTO-MVO,PTO-MVO (LB=504),5.72,0.4049,2.56,38.9,42.51,0.1472,0.1188,0.0852
126,1.0,20,DFL-MVO,DFL-MVO (LB=252),7.36,0.4162,3.35,47.76,56.78,0.154,1.0,0.5591
126,1.0,20,DFL-MVO,DFL-MVO (LB=504),11.07,0.5712,3.29,27.71,29.76,0.3993,1.0,1.0323
126,1.0,20,Benchmark,EW,9.94,0.5477,3.14,42.39,47.68,0.2345,0.0333,0.0367
126,1.0,20,Benchmark,GMV (LB=252),6.84,0.4772,2.5,35.46,38.39,0.193,0.1123,0.1352
126,1.0,20,Benchmark,hist-MVO (LB=252),11.75,0.6742,2.88,35.37,38.42,0.3321,0.1718,0.4051
126,1.0,20,Benchmark,GMV (LB=504),6.2,0.4361,2.53,36.35,39.43,0.1706,0.1137,0.0841
126,1.0,20,Benchmark,hist-MVO (LB=504),7.97,0.5058,2.78,34.73,37.73,0.2294,0.1423,0.2351
126,1.0,40,DFL-MDD,"DFL-MDD (LB=252, n1=0.1)",5.32,0.3531,3.04,44.31,49.34,0.1202,0.2406,0.8382
126,1.0,40,DFL-MDD,"DFL-MDD (LB=252, n1=0.2)",4.64,0.3215,3.2,36.15,41.13,0.1285,0.3718,0.9018
126,1.0,40,DFL-MDD,"DFL-MDD (LB=252, n1=0.3)",9.49,0.5037,3.26,41.16,44.48,0.2305,0.4301,0.9546
126,1.0,40,DFL-MDD,"DFL-MDD (LB=252, n1=0.4)",3.04,0.2461,3.18,34.53,38.17,0.088,0.6412,0.855
126,1.0,40,DFL-MDD,"DFL-MDD (LB=504, n1=0.1)",6.61,0.4096,3.06,47.31,55.54,0.1397,0.2229,0.9097
126,1.0,40,DFL-MDD,"DFL-MDD (LB=504, n1=0.2)",6.25,0.378,3.4,40.92,45.98,0.1527,0.3533,0.9737
126,1.0,40,DFL-MDD,"DFL-MDD (LB=504, n1=0.3)",2.75,0.2334,3.39,40.13,47.16,0.0685,0.4493,1.0193
126,1.0,40,DFL-MDD,"DFL-MDD (LB=504, n1=0.4)",6.71,0.3845,3.58,38.04,42.22,0.1763,0.5669,0.9444
126,1.0,40,PTO-MDD,"PTO-MDD (LB=252, n1=0.1)",8.94,0.4936,3.43,52.91,67.87,0.169,0.8616,0.0418
126,1.0,40,PTO-MDD,"PTO-MDD (LB=252, n1=0.2)",9.19,0.5055,3.39,51.29,64.24,0.1791,0.8801,0.0395
126,1.0,40,PTO-MDD,"PTO-MDD (LB=252, n1=0.3)",8.42,0.4706,3.47,44.17,50.57,0.1905,0.8809,0.0545
126,1.0,40,PTO-MDD,"PTO-MDD (LB=252, n1=0.4)",7.28,0.4283,3.37,47.75,56.17,0.1525,0.8878,0.0383
126,1.0,40,PTO-MDD,"PTO-MDD (LB=504, n1=0.1)",2.24,0.2136,3.82,70.03,109.4,0.0319,0.85,0.0548
126,1.0,40,PTO-MDD,"PTO-MDD (LB=504, n1=0.2)",-3.73,-0.0102,4.26,81.89,153.21,-0.0455,0.9011,0.0479
126,1.0,40,PTO-MDD,"PTO-MDD (LB=504, n1=0.3)",-0.23,0.1131,3.89,74.97,125.74,-0.0031,0.818,0.0558
126,1.0,40,PTO-MDD,"PTO-MDD (LB=504, n1=0.4)",-0.38,0.1147,3.97,75.52,127.42,-0.0051,0.8404,0.0559
126,1.0,40,PTO-MVO,PTO-MVO (LB=252),5.84,0.4151,2.54,37.86,41.09,0.1542,0.1223,0.1354
126,1.0,40,PTO-MVO,PTO-MVO (LB=504),5.51,0.3934,2.56,38.93,42.56,0.1415,0.1188,0.0852
126,1.0,40,DFL-MVO,DFL-MVO (LB=252),5.93,0.3603,3.36,47.97,57.18,0.1237,1.0,0.5591
126,1.0,40,DFL-MVO,DFL-MVO (LB=504),8.36,0.4635,3.32,28.29,30.45,0.2955,1.0,1.0323
126,1.0,40,Benchmark,EW,9.84,0.5437,3.14,42.41,47.7,0.2321,0.0333,0.0367
126,1.0,40,Benchmark,GMV (LB=252),6.5,0.4582,2.5,35.49,38.41,0.1832,0.1123,0.1352
126,1.0,40,Benchmark,hist-MVO (LB=252),10.67,0.6241,2.89,35.43,38.48,0.3012,0.1718,0.4051
126,1.0,40,Benchmark,GMV (LB=504),5.99,0.4245,2.53,36.37,39.44,0.1647,0.1137,0.0841
126,1.0,40,Benchmark,hist-MVO (LB=504),7.37,0.4757,2.79,34.77,37.76,0.2118,0.1423,0.2351
