N,H,group,blocks,mean_n1=0.1,mean_n1=0.2,mean_n1=0.3,mean_n1=0.4,Page_L,Page_z,Page_p,d(0.2-0.1),t(0.2>0.1),p_t(0.2>0.1),p_W(0.2>0.1),win%(0.2>0.1),d(0.3-0.2),t(0.3>0.2),p_t(0.3>0.2),p_W(0.3>0.2),win%(0.3>0.2),d(0.4-0.3),t(0.4>0.3),p_t(0.4>0.3),p_W(0.4>0.3),win%(0.4>0.3),d(0.4-0.1),t(0.4>0.1),p_t(0.4>0.1),p_W(0.4>0.1),win%(0.4>0.1)
10,126,"10 inds, H=126",752,0.03837443527764334,0.03955392827412381,0.04100504098676809,0.04206488099341786,19262.5,5.842428952398975,2.572256489055405e-09,0.0011794929964804744,2.4441596989371215,0.007374004081795553,0.010444784064353,54.12234042553191,0.0014511127126442783,2.326773227622281,0.010121218352994123,0.00677286296035446,52.92553191489362,0.0010598400066497715,1.5129996161099817,0.06535022572263904,0.07380384593326297,51.46276595744681,0.0036904457157745244,6.212334784085053,4.321690899085533e-10,7.500060931805164e-10,58.24468085106383
10,252,"10 inds, H=252",696,0.03833855747983887,0.039333197337390595,0.03962714130014727,0.04020598613598181,17642.0,3.1776156752052858,0.0007424572108201743,0.0009946398575517252,1.8402043819512584,0.03308222344602179,0.022382088160156306,53.59195402298851,0.0002939439627566728,0.5153551528624039,0.3032343723450219,0.741869387233912,49.712643678160916,0.0005788448358345348,0.9369242529742642,0.1745614879206166,0.016338426038539477,53.59195402298851,0.001867428656142933,3.4249378074852785,0.0003255392273177185,0.00013462231563227345,55.603448275862064
