N,H,group,blocks,mean_n1=0.1,mean_n1=0.2,mean_n1=0.3,mean_n1=0.4,Page_L,Page_z,Page_p,d(0.2-0.1),t(0.2>0.1),p_t(0.2>0.1),p_W(0.2>0.1),win%(0.2>0.1),d(0.3-0.2),t(0.3>0.2),p_t(0.3>0.2),p_W(0.3>0.2),win%(0.3>0.2),d(0.4-0.3),t(0.4>0.3),p_t(0.4>0.3),p_W(0.4>0.3),win%(0.4>0.3),d(0.4-0.1),t(0.4>0.1),p_t(0.4>0.1),p_W(0.4>0.1),win%(0.4>0.1)
10,126,"10 inds, H=126",494,0.038466215623365455,0.03949400096583116,0.04114680741451726,0.041959814421421576,12644.5,4.589997486173268,2.2162567393190673e-06,0.001027785342465709,1.916522937003597,0.02793820442496745,0.10299709723447825,53.64372469635627,0.0016528064486860988,2.1263325400103894,0.016985878359162078,0.026466650387047083,51.61943319838057,0.000813007006904314,0.9276821843280059,0.17701319687217762,0.0926148041078742,50.40485829959515,0.0034935987980561217,5.429325087606389,4.446697680571004e-08,5.165947389241236e-07,57.28744939271255
10,252,"10 inds, H=252",417,0.039952253143367866,0.04025939582987762,0.04052355279643491,0.04067661790780241,10545.0,2.03565343123193,0.020892584201961054,0.0003071426865097573,0.44551732412069023,0.32808884901849433,0.12544775901467453,54.67625899280576,0.00026415696655728406,0.39506921604205736,0.34649714917858837,0.7902627778273428,49.88009592326139,0.00015306511136750094,0.23632586234984626,0.40664806754287575,0.18334327694727948,51.798561151079134,0.0007243647644345423,1.0895886191368214,0.138262580838388,0.027575227493526328,54.196642685851316
