date_idx,date,NoDur,Durbl,Manuf,Enrgy,HiTec,Telcm,Shops,Hlth,Utils,Other
4528,2018-01-02,0.000000,0.000000,0.740935,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.259065
4549,2018-02-01,0.169497,0.000000,0.830503,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4570,2018-03-05,0.273383,0.086868,0.000000,0.000000,0.000000,0.252061,0.000000,0.000000,0.387688,0.000000
4591,2018-04-04,0.000000,0.632608,0.237197,0.000000,0.000000,0.000000,0.000000,0.000000,0.130195,0.000000
4612,2018-05-03,0.000000,0.000000,0.000000,0.000000,0.000000,0.512347,0.000000,0.000000,0.487653,0.000000
4633,2018-06-04,0.167423,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.832577,0.000000
4654,2018-07-03,0.000000,0.227413,0.158327,0.000000,0.000000,0.000000,0.000000,0.000000,0.614260,0.000000
4675,2018-08-02,0.387593,0.000000,0.354934,0.000000,0.000000,0.246754,0.000000,0.000000,0.010719,0.000000
4696,2018-08-31,0.142255,0.113123,0.544751,0.000000,0.199872,0.000000,0.000000,0.000000,0.000000,0.000000
4717,2018-10-02,0.189874,0.000000,0.268361,0.000000,0.047072,0.494692,0.000000,0.000000,0.000000,0.000000
4738,2018-10-31,0.000000,0.388521,0.000000,0.000000,0.086784,0.000000,0.000000,0.000000,0.524695,0.000000
4759,2018-11-30,0.115787,0.216401,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.667812,0.000000
4779,2019-01-02,0.044748,0.000000,0.159252,0.021867,0.000000,0.137419,0.103212,0.466883,0.066619,0.000000
4800,2019-02-01,0.000000,0.000000,0.000000,0.000000,0.000000,0.297968,0.513883,0.000000,0.188149,0.000000
4821,2019-03-05,0.000000,0.060115,0.000000,0.000000,0.000000,0.754613,0.185272,0.000000,0.000000,0.000000
4842,2019-04-03,0.111196,0.000000,0.001594,0.000000,0.000000,0.583031,0.176934,0.000000,0.127244,0.000000
4863,2019-05-03,0.000000,0.000000,0.000000,0.000000,0.000000,0.696350,0.000000,0.108860,0.194791,0.000000
4884,2019-06-04,0.000000,0.104319,0.000000,0.018137,0.000000,0.720648,0.056422,0.000000,0.100474,0.000000
4905,2019-07-03,0.056961,0.022741,0.170131,0.049005,0.045800,0.403763,0.145545,0.053761,0.034826,0.017466
4926,2019-08-02,0.220901,0.060686,0.134817,0.000000,0.000000,0.297819,0.137209,0.000000,0.148568,0.000000
4947,2019-09-03,0.173569,0.000000,0.000000,0.054457,0.000000,0.480053,0.141278,0.000000,0.150643,0.000000
4968,2019-10-02,0.000000,0.000000,0.000000,0.000000,0.000000,0.608694,0.369188,0.000000,0.022119,0.000000
4989,2019-10-31,0.000000,0.000000,0.147378,0.000000,0.000000,0.466089,0.208286,0.000000,0.178248,0.000000
5010,2019-12-02,0.000000,0.000000,0.000000,0.000000,0.000000,0.607637,0.357559,0.034804,0.000000,0.000000
5031,2020-01-02,0.442909,0.000000,0.000000,0.000000,0.000000,0.460718,0.072459,0.000000,0.023913,0.000000
5031,2020-01-02,0.000000,0.000000,0.281414,0.000000,0.000000,0.000000,0.000000,0.333047,0.385539,0.000000
5052,2020-02-03,0.147936,0.000000,0.462833,0.142544,0.000000,0.000000,0.000000,0.043119,0.203567,0.000000
5073,2020-03-04,0.000000,0.000000,0.204947,0.000000,0.000000,0.000000,0.623746,0.129942,0.041366,0.000000
5094,2020-04-02,0.001010,0.018080,0.014005,0.024556,0.021344,0.002356,0.149612,0.313470,0.455456,0.000111
5115,2020-05-04,0.010290,0.040212,0.018091,0.021519,0.035117,0.001774,0.319607,0.045052,0.508160,0.000178
5136,2020-06-03,0.002133,0.025008,0.008442,0.002199,0.007930,0.014852,0.217524,0.006564,0.715308,0.000039
5157,2020-07-02,0.035200,0.141169,0.044249,0.222112,0.126958,0.010095,0.067646,0.191653,0.160576,0.000341
5178,2020-08-03,0.001927,0.279583,0.039136,0.024070,0.117095,0.013102,0.361626,0.031368,0.131924,0.000169
5199,2020-09-01,0.000000,0.008215,0.170614,0.000000,0.273284,0.000000,0.185136,0.014067,0.348684,0.000000
5220,2020-10-01,0.000841,0.158872,0.030382,0.028916,0.396427,0.004538,0.305605,0.022409,0.051965,0.000046
5241,2020-10-30,0.001623,0.356214,0.022754,0.099570,0.025289,0.009522,0.213319,0.039441,0.232188,0.000081
5262,2020-12-01,0.000093,0.028288,0.000176,0.004206,0.003655,0.000303,0.033954,0.003262,0.926064,0.000000
5283,2020-12-31,0.010243,0.076615,0.012445,0.025612,0.091015,0.000954,0.081740,0.247755,0.453482,0.000139
5284,2021-01-04,0.001086,0.913756,0.000506,0.000812,0.003352,0.008215,0.049608,0.010302,0.010968,0.001396
5305,2021-02-03,0.000000,0.133055,0.000000,0.000000,0.135725,0.101377,0.000000,0.170385,0.235039,0.224419
5326,2021-03-05,0.000000,0.353228,0.000000,0.000000,0.000000,0.264826,0.381946,0.000000,0.000000,0.000000
5347,2021-04-06,0.000758,0.660042,0.001062,0.000118,0.000496,0.006759,0.257276,0.009150,0.063538,0.000801
5368,2021-05-05,0.000126,0.509280,0.000016,0.000016,0.000080,0.003156,0.486085,0.000192,0.000978,0.000070
5389,2021-06-04,0.000000,0.302830,0.000000,0.000000,0.407652,0.000000,0.000000,0.289519,0.000000,0.000000
5410,2021-07-06,0.000000,0.355495,0.000000,0.000000,0.247339,0.000000,0.061885,0.000000,0.000000,0.335282
5431,2021-08-04,0.000000,0.127698,0.000000,0.000000,0.158242,0.060488,0.403382,0.000000,0.107206,0.142985
5452,2021-09-02,0.038773,0.193551,0.000000,0.000000,0.000000,0.000000,0.551144,0.000000,0.000000,0.216532
5473,2021-10-04,0.000000,0.406849,0.000000,0.000000,0.000000,0.337327,0.000000,0.000000,0.202691,0.053133
5494,2021-11-02,0.000000,0.000000,0.000000,0.000000,0.000000,0.158840,0.159966,0.267012,0.195338,0.218844
5515,2021-12-02,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.519979,0.000000,0.166366,0.313655
5536,2022-01-03,0.000459,0.929383,0.000207,0.000190,0.001264,0.006406,0.054904,0.006152,0.000812,0.000224
5536,2022-01-03,0.047125,0.577665,0.000000,0.000000,0.375211,0.000000,0.000000,0.000000,0.000000,0.000000
5557,2022-02-02,0.026744,0.679078,0.000000,0.000000,0.294178,0.000000,0.000000,0.000000,0.000000,0.000000
5578,2022-03-04,0.207220,0.372559,0.000000,0.000000,0.389151,0.000000,0.000000,0.031070,0.000000,0.000000
5599,2022-04-04,0.128755,0.000000,0.000000,0.000000,0.871245,0.000000,0.000000,0.000000,0.000000,0.000000
5620,2022-05-04,0.272709,0.000000,0.127541,0.007939,0.591810,0.000000,0.000000,0.000000,0.000000,0.000000
