date_idx,date,NoDur,Durbl,Manuf,Enrgy,HiTec,Telcm,Shops,Hlth,Utils,Other
4528,2018-01-02,0.064136,0.000000,0.240977,0.000000,0.262343,0.000000,0.141048,0.138179,0.050501,0.102816
4549,2018-02-01,0.027042,0.000000,0.205479,0.000000,0.262593,0.000000,0.226505,0.147008,0.000001,0.131371
4570,2018-03-05,0.037201,0.000000,0.181579,0.000000,0.286746,0.000000,0.236652,0.107387,0.020871,0.129564
4591,2018-04-04,0.046825,0.000001,0.185607,0.009245,0.198429,0.000001,0.190404,0.080105,0.130595,0.158789
4612,2018-05-03,0.000000,0.000000,0.075241,0.151569,0.169609,0.000000,0.202751,0.062492,0.182185,0.156152
4633,2018-06-04,0.000000,0.000000,0.073282,0.191948,0.197391,0.000000,0.167882,0.091477,0.109374,0.168647
4654,2018-07-03,0.000010,0.000000,0.031727,0.175546,0.221636,0.000008,0.257102,0.024720,0.196842,0.092410
4675,2018-08-02,0.008934,0.000001,0.044254,0.163109,0.165626,0.000003,0.278111,0.090028,0.151157,0.098779
4696,2018-08-31,0.000005,0.000000,0.000178,0.163908,0.170931,0.000002,0.384568,0.074689,0.109654,0.096066
4717,2018-10-02,0.018955,0.000000,0.000045,0.118672,0.189333,0.026977,0.387156,0.084194,0.136390,0.038278
4738,2018-10-31,0.150040,0.000000,0.000000,0.044649,0.040251,0.160181,0.297120,0.093081,0.214584,0.000093
4759,2018-11-30,0.101700,0.000000,0.000002,0.014552,0.021270,0.179996,0.244865,0.163549,0.246649,0.027415
4779,2019-01-02,0.045433,0.000000,0.000000,0.000000,0.034248,0.145149,0.178323,0.189366,0.407478,0.000003
4800,2019-02-01,0.065168,0.000001,0.000012,0.000001,0.042317,0.145504,0.136806,0.107647,0.470288,0.032256
4821,2019-03-05,0.047036,0.000000,0.007514,0.020522,0.031174,0.168043,0.104281,0.154128,0.451926,0.015376
4842,2019-04-03,0.063639,0.000002,0.000021,0.000002,0.081998,0.183013,0.148572,0.135284,0.387090,0.000380
4863,2019-05-03,0.151458,0.000003,0.023130,0.000000,0.105699,0.247421,0.103651,0.039259,0.318545,0.010834
4884,2019-06-04,0.143753,0.000000,0.000004,0.000000,0.000009,0.322960,0.101508,0.059036,0.369874,0.002855
4905,2019-07-03,0.104693,0.000001,0.011762,0.000000,0.053439,0.270231,0.107251,0.061417,0.349589,0.041616
4926,2019-08-02,0.115961,0.000000,0.000009,0.000000,0.101143,0.279997,0.099668,0.000016,0.377896,0.025308
4947,2019-09-03,0.152526,0.000003,0.037090,0.000000,0.024261,0.290148,0.068735,0.000012,0.427195,0.000028
4968,2019-10-02,0.152899,0.016143,0.044444,0.000000,0.016083,0.256222,0.039258,0.000000,0.474871,0.000079
4989,2019-10-31,0.038934,0.020905,0.125346,0.000000,0.071097,0.249584,0.072325,0.000022,0.368823,0.052962
5010,2019-12-02,0.093783,0.000003,0.077975,0.000000,0.158825,0.228318,0.057081,0.000330,0.320944,0.062741
5031,2020-01-02,0.131731,0.033736,0.042522,0.000000,0.186148,0.188501,0.070527,0.000016,0.245161,0.101658
5031,2020-01-02,0.131731,0.033736,0.042522,0.000000,0.186148,0.188501,0.070527,0.000016,0.245161,0.101658
5052,2020-02-03,0.103085,0.079901,0.000003,0.000000,0.233180,0.160589,0.077411,0.000185,0.326391,0.019255
5073,2020-03-04,0.142259,0.046704,0.000000,0.000000,0.157071,0.202918,0.137132,0.036421,0.277495,0.000001
