date_idx,date,NoDur,Durbl,Manuf,Enrgy,HiTec,Telcm,Shops,Hlth,Utils,Other
4528,2018-01-02,0.689205,0.000000,0.000000,0.222840,0.000000,0.000000,0.003621,0.084335,0.000000,0.000000
4549,2018-02-01,0.514740,0.000000,0.000000,0.000000,0.036277,0.129934,0.000000,0.319049,0.000000,0.000000
4570,2018-03-05,0.405375,0.000000,0.000000,0.000000,0.000000,0.000000,0.032996,0.561629,0.000000,0.000000
4591,2018-04-04,0.122782,0.000000,0.000000,0.000000,0.023781,0.000000,0.297250,0.556186,0.000000,0.000000
4612,2018-05-03,0.489403,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.510597,0.000000,0.000000
4633,2018-06-04,0.038573,0.000000,0.000000,0.000000,0.178071,0.000000,0.242936,0.540419,0.000000,0.000000
4654,2018-07-03,0.252978,0.000000,0.000000,0.111173,0.000000,0.000000,0.000000,0.635849,0.000000,0.000000
4675,2018-08-02,0.454284,0.000000,0.000000,0.000000,0.000000,0.051721,0.000000,0.493994,0.000000,0.000000
4696,2018-08-31,0.654735,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.345265,0.000000,0.000000
4717,2018-10-02,0.456289,0.000000,0.015968,0.000000,0.000000,0.103075,0.036737,0.387932,0.000000,0.000000
4738,2018-10-31,0.343277,0.000000,0.000000,0.000000,0.000000,0.000000,0.241732,0.414991,0.000000,0.000000
4759,2018-11-30,0.303531,0.000000,0.000000,0.000000,0.006816,0.000000,0.407798,0.281855,0.000000,0.000000
4779,2019-01-02,0.622886,0.000000,0.161645,0.000000,0.000000,0.000000,0.055371,0.160098,0.000000,0.000000
4800,2019-02-01,0.593240,0.000000,0.000000,0.163410,0.000000,0.000000,0.000000,0.191805,0.051545,0.000000
4821,2019-03-05,0.374394,0.000000,0.000000,0.000000,0.000000,0.000000,0.411566,0.214040,0.000000,0.000000
4842,2019-04-03,0.685352,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.314648,0.000000,0.000000
4863,2019-05-03,0.542749,0.000000,0.024374,0.063541,0.000000,0.000000,0.012278,0.357058,0.000000,0.000000
4884,2019-06-04,0.495712,0.000000,0.000000,0.136276,0.000000,0.000000,0.159240,0.160436,0.048336,0.000000
4905,2019-07-03,0.461869,0.000000,0.148132,0.000000,0.000000,0.000000,0.112787,0.277211,0.000000,0.000000
4926,2019-08-02,0.425582,0.000000,0.000000,0.000000,0.000000,0.000000,0.146569,0.330545,0.097304,0.000000
4947,2019-09-03,0.627978,0.000000,0.000000,0.000000,0.000000,0.000000,0.150488,0.105843,0.115691,0.000000
4968,2019-10-02,0.457659,0.000000,0.049370,0.000000,0.000000,0.000000,0.379423,0.113549,0.000000,0.000000
4989,2019-10-31,0.448621,0.000000,0.000000,0.000000,0.000000,0.000000,0.110367,0.237283,0.203729,0.000000
5010,2019-12-02,0.327607,0.000000,0.021432,0.026212,0.000000,0.000000,0.258526,0.002879,0.363344,0.000000
5031,2020-01-02,0.560840,0.000000,0.068442,0.000000,0.000000,0.000000,0.218392,0.152327,0.000000,0.000000
5031,2020-01-02,0.817758,0.000000,0.000000,0.000000,0.000000,0.028079,0.000000,0.154163,0.000000,0.000000
5052,2020-02-03,0.649859,0.000000,0.000000,0.000000,0.000000,0.120567,0.000000,0.229574,0.000000,0.000000
5073,2020-03-04,0.484369,0.000000,0.000000,0.000000,0.000000,0.281467,0.000000,0.234164,0.000000,0.000000
5094,2020-04-02,0.495436,0.000000,0.000000,0.000000,0.000000,0.011386,0.000000,0.493177,0.000000,0.000000
5115,2020-05-04,0.488831,0.000000,0.000000,0.000000,0.000000,0.196804,0.203980,0.110385,0.000000,0.000000
5136,2020-06-03,0.500210,0.000000,0.000000,0.000000,0.000000,0.230139,0.000000,0.269651,0.000000,0.000000
5157,2020-07-02,0.449847,0.010201,0.000000,0.000000,0.000000,0.024392,0.000000,0.395418,0.120142,0.000000
5178,2020-08-03,0.641087,0.000000,0.000000,0.000000,0.000000,0.007667,0.000000,0.351246,0.000000,0.000000
5199,2020-09-01,0.525370,0.000000,0.000000,0.056488,0.000000,0.160258,0.000000,0.257885,0.000000,0.000000
5220,2020-10-01,0.912527,0.000000,0.000000,0.000000,0.000000,0.087472,0.000000,0.000001,0.000000,0.000000
5241,2020-10-30,0.567031,0.000000,0.035311,0.000000,0.000000,0.029213,0.000000,0.290146,0.029847,0.048452
5262,2020-12-01,0.997932,0.000000,0.000000,0.000000,0.000000,0.002048,0.000000,0.000021,0.000000,0.000000
