date_idx,date,NoDur,Durbl,Manuf,Enrgy,HiTec,Telcm,Shops,Hlth,Utils,Other
4528,2018-01-02,0.180115,0.000000,0.121241,0.089208,0.071904,0.113968,0.140596,0.088012,0.188447,0.006508
4549,2018-02-01,0.168554,0.000000,0.119892,0.110678,0.083941,0.109720,0.131126,0.078956,0.185916,0.011217
4570,2018-03-05,0.167076,0.000000,0.114168,0.115131,0.079633,0.108026,0.132777,0.076710,0.189379,0.017100
4591,2018-04-04,0.173071,0.000001,0.111677,0.121945,0.068005,0.115536,0.120237,0.073717,0.202501,0.013310
4612,2018-05-03,0.171011,0.000000,0.105916,0.127070,0.058393,0.118697,0.115883,0.069617,0.213937,0.019475
4633,2018-06-04,0.172664,0.000000,0.106393,0.125071,0.058709,0.117527,0.118584,0.068471,0.214064,0.018517
4654,2018-07-03,0.171699,0.000000,0.112869,0.128814,0.065105,0.107114,0.109825,0.067206,0.203213,0.034154
4675,2018-08-02,0.170692,0.000000,0.108750,0.132131,0.063466,0.108320,0.111275,0.061339,0.203529,0.040496
4696,2018-08-31,0.168985,0.000000,0.107302,0.131409,0.063142,0.107015,0.110954,0.063306,0.207842,0.040044
4717,2018-10-02,0.169535,0.000000,0.106340,0.141123,0.060918,0.105874,0.106960,0.062337,0.210226,0.036687
4738,2018-10-31,0.182076,0.000001,0.104662,0.136373,0.046384,0.098616,0.099804,0.061462,0.233682,0.036940
4759,2018-11-30,0.192655,0.000006,0.103567,0.131041,0.040573,0.101848,0.089829,0.057212,0.249574,0.033695
4779,2019-01-02,0.200471,0.025452,0.101327,0.100485,0.014378,0.117203,0.072378,0.064835,0.260072,0.043398
4800,2019-02-01,0.202422,0.027437,0.098607,0.102070,0.002335,0.120495,0.073067,0.057733,0.267224,0.048609
4821,2019-03-05,0.202690,0.028576,0.096339,0.102084,0.000952,0.119143,0.074034,0.057050,0.270349,0.048783
4842,2019-04-03,0.202023,0.028048,0.096528,0.102629,0.000003,0.120108,0.071191,0.056396,0.276034,0.047041
4863,2019-05-03,0.201915,0.027818,0.096317,0.102016,0.000021,0.119633,0.070904,0.055713,0.275117,0.050547
4884,2019-06-04,0.198978,0.025156,0.091768,0.100608,0.000126,0.123358,0.072278,0.054343,0.281842,0.051542
4905,2019-07-03,0.200841,0.022761,0.091123,0.103142,0.000000,0.125523,0.073523,0.052092,0.281569,0.049426
4926,2019-08-02,0.199770,0.021063,0.091215,0.105451,0.000000,0.127258,0.074135,0.050966,0.284651,0.045489
4947,2019-09-03,0.203003,0.016547,0.089323,0.096126,0.000000,0.132696,0.073510,0.052756,0.293916,0.042122
4968,2019-10-02,0.205150,0.013993,0.087647,0.096305,0.000000,0.130530,0.074358,0.053335,0.296991,0.041690
4989,2019-10-31,0.203704,0.014376,0.085752,0.093186,0.000000,0.135168,0.076999,0.052880,0.298799,0.039135
5010,2019-12-02,0.205342,0.017180,0.085899,0.090041,0.000000,0.135217,0.078355,0.052266,0.297390,0.038308
5031,2020-01-02,0.204236,0.014819,0.086415,0.088004,0.000000,0.138216,0.079503,0.051202,0.298549,0.039056
5031,2020-01-02,0.202141,0.009864,0.083379,0.078147,0.000001,0.135943,0.072631,0.069406,0.302992,0.045497
5052,2020-02-03,0.198934,0.008355,0.083164,0.078184,0.000001,0.137687,0.077866,0.071893,0.303687,0.040230
5073,2020-03-04,0.203045,0.000000,0.088271,0.075641,0.000000,0.150749,0.073903,0.086291,0.287355,0.034744
5094,2020-04-02,0.242728,0.000000,0.000000,0.000000,0.000000,0.222716,0.203585,0.195946,0.135025,0.000000
5115,2020-05-04,0.267703,0.000000,0.000000,0.000000,0.000000,0.219989,0.212740,0.206487,0.093081,0.000000
5136,2020-06-03,0.270166,0.000000,0.000000,0.000000,0.000000,0.208154,0.217489,0.220003,0.084188,0.000000
5157,2020-07-02,0.264389,0.000000,0.000000,0.000000,0.000000,0.208619,0.226344,0.222273,0.078375,0.000000
5178,2020-08-03,0.261936,0.000000,0.000000,0.000000,0.000000,0.205872,0.224683,0.226677,0.080831,0.000000
5199,2020-09-01,0.263260,0.000000,0.000000,0.000000,0.000000,0.208182,0.222587,0.226337,0.079633,0.000000
5220,2020-10-01,0.265927,0.000000,0.000000,0.000000,0.000000,0.218527,0.208623,0.225172,0.081751,0.000000
5241,2020-10-30,0.254720,0.000000,0.000000,0.000000,0.000000,0.226742,0.214553,0.230906,0.073078,0.000000
5262,2020-12-01,0.249625,0.000000,0.000000,0.000000,0.000000,0.225453,0.225077,0.235909,0.063937,0.000000
5283,2020-12-31,0.239358,0.000000,0.000000,0.000000,0.000000,0.215043,0.249972,0.247611,0.048016,0.000000
5284,2021-01-04,0.242134,0.000000,0.000000,0.000000,0.000000,0.210396,0.258424,0.247250,0.041795,0.000000
5305,2021-02-03,0.245350,0.000000,0.000000,0.000000,0.000000,0.200789,0.262663,0.255828,0.035370,0.000000
5326,2021-03-05,0.247948,0.000000,0.000000,0.000000,0.000000,0.202873,0.259346,0.254094,0.035739,0.000000
5347,2021-04-06,0.245156,0.000000,0.000000,0.000000,0.000000,0.201614,0.260868,0.255800,0.036561,0.000000
5368,2021-05-05,0.242071,0.000000,0.000000,0.000000,0.000000,0.201043,0.259804,0.258638,0.038444,0.000000
5389,2021-06-04,0.245084,0.000000,0.000000,0.000000,0.000000,0.201228,0.260223,0.266025,0.027440,0.000000
5410,2021-07-06,0.245104,0.000000,0.000000,0.000000,0.000000,0.201717,0.262047,0.266109,0.025023,0.000000
5431,2021-08-04,0.248700,0.000000,0.000000,0.000000,0.000000,0.204643,0.257081,0.267708,0.021868,0.000000
5452,2021-09-02,0.246504,0.000000,0.000000,0.000000,0.000000,0.203997,0.263754,0.272132,0.013613,0.000000
5473,2021-10-04,0.246149,0.000000,0.000000,0.000000,0.000000,0.203729,0.264135,0.274287,0.011701,0.000000
5494,2021-11-02,0.249378,0.000000,0.000000,0.000000,0.000000,0.198876,0.265249,0.274563,0.011934,0.000000
5515,2021-12-02,0.247777,0.000000,0.000000,0.000000,0.000000,0.194902,0.262544,0.281404,0.013374,0.000000
5536,2022-01-03,0.248036,0.000000,0.000000,0.000000,0.000000,0.195428,0.261706,0.282082,0.012748,0.000000
5536,2022-01-03,0.251587,0.000000,0.000000,0.000000,0.000000,0.198251,0.260493,0.278094,0.011575,0.000000
5557,2022-02-02,0.265317,0.000000,0.000000,0.000000,0.000000,0.192838,0.247074,0.278056,0.016715,0.000000
5578,2022-03-04,0.266734,0.000000,0.000000,0.000000,0.000000,0.189905,0.238591,0.278078,0.026692,0.000000
5599,2022-04-04,0.247028,0.000000,0.038197,0.000000,0.002133,0.150541,0.169963,0.220505,0.171632,0.000000
5620,2022-05-04,0.233695,0.000000,0.061821,0.000000,0.015609,0.134182,0.136202,0.202076,0.216415,0.000000
5641,2022-06-03,0.224270,0.000000,0.073597,0.000002,0.000007,0.156663,0.106806,0.195703,0.242952,0.000001
5662,2022-07-06,0.242757,0.000000,0.081668,0.018108,0.000000,0.155403,0.084891,0.188725,0.228447,0.000000
5683,2022-08-04,0.251810,0.000000,0.079600,0.022587,0.000001,0.155947,0.071340,0.187678,0.231036,0.000001
5704,2022-09-02,0.257533,0.000000,0.069726,0.028973,0.000000,0.153572,0.065228,0.186262,0.238705,0.000000
5725,2022-10-04,0.271790,0.000000,0.067807,0.027899,0.000000,0.135383,0.065920,0.201545,0.229658,0.000000
5746,2022-11-02,0.280318,0.000000,0.053482,0.041522,0.000000,0.133537,0.069721,0.209340,0.212079,0.000000
5767,2022-12-02,0.288496,0.000000,0.045733,0.064000,0.000000,0.133160,0.044895,0.213065,0.210651,0.000000
5787,2023-01-03,0.287023,0.000000,0.059548,0.061781,0.000000,0.126753,0.033168,0.215263,0.216460,0.000004
