date_idx,date,NoDur,Durbl,Manuf,Enrgy,HiTec,Telcm,Shops,Hlth,Utils,Other
4528,2018-01-02,0.169489,0.016093,0.094835,0.028017,0.066836,0.127826,0.133985,0.120182,0.182086,0.060650
4549,2018-02-01,0.158496,0.014426,0.094065,0.045700,0.079443,0.124050,0.125362,0.113051,0.178714,0.066691
4570,2018-03-05,0.157526,0.019489,0.087190,0.048582,0.074526,0.120657,0.127245,0.110138,0.182111,0.072535
4591,2018-04-04,0.163631,0.018068,0.084763,0.055399,0.062535,0.127962,0.115524,0.107853,0.195540,0.068725
4612,2018-05-03,0.161178,0.014407,0.079540,0.061330,0.054545,0.131066,0.112208,0.104199,0.206362,0.075165
4633,2018-06-04,0.162706,0.016911,0.079195,0.059798,0.054769,0.128775,0.114767,0.103338,0.205737,0.074005
4654,2018-07-03,0.160275,0.028123,0.084014,0.064020,0.059246,0.116429,0.104182,0.101301,0.194688,0.087721
4675,2018-08-02,0.159327,0.028675,0.080560,0.066730,0.057158,0.118022,0.105564,0.095994,0.194894,0.093076
4696,2018-08-31,0.157646,0.027130,0.079193,0.066373,0.057286,0.116835,0.105618,0.098544,0.198403,0.092972
4717,2018-10-02,0.157911,0.030918,0.077150,0.074031,0.054912,0.115357,0.101798,0.098282,0.200595,0.089045
4738,2018-10-31,0.169555,0.038053,0.074529,0.069617,0.039146,0.106592,0.093533,0.096699,0.224732,0.087544
4759,2018-11-30,0.178321,0.039352,0.073663,0.064871,0.031349,0.110253,0.083353,0.094082,0.239049,0.085706
4779,2019-01-02,0.194686,0.038040,0.068646,0.047061,0.023056,0.124914,0.069111,0.087636,0.260834,0.086016
4800,2019-02-01,0.196295,0.040138,0.066112,0.048576,0.011838,0.128290,0.069557,0.080745,0.267171,0.091277
4821,2019-03-05,0.196397,0.041241,0.064002,0.048591,0.010836,0.126868,0.070159,0.080366,0.269952,0.091587
4842,2019-04-03,0.195925,0.041393,0.064591,0.049085,0.006388,0.127955,0.068413,0.080540,0.275128,0.090582
4863,2019-05-03,0.195645,0.040494,0.064003,0.049191,0.009980,0.127373,0.067399,0.078340,0.274034,0.093542
4884,2019-06-04,0.192681,0.038204,0.059787,0.047368,0.008718,0.131400,0.068871,0.077378,0.280604,0.094989
4905,2019-07-03,0.194737,0.036310,0.059641,0.049846,0.006366,0.133422,0.071020,0.075919,0.279799,0.092941
4926,2019-08-02,0.193641,0.034961,0.060440,0.052337,0.004302,0.134650,0.071953,0.075379,0.282748,0.089590
4947,2019-09-03,0.196938,0.031218,0.059141,0.043149,0.000997,0.140029,0.072092,0.077894,0.291767,0.086776
4968,2019-10-02,0.198903,0.028398,0.057374,0.044520,0.000604,0.137828,0.072256,0.078413,0.294812,0.086892
4989,2019-10-31,0.197453,0.028829,0.055579,0.042105,0.000308,0.142325,0.074556,0.077921,0.296738,0.084185
5010,2019-12-02,0.198983,0.031770,0.055695,0.039712,0.000191,0.142400,0.075955,0.076825,0.295114,0.083355
5031,2020-01-02,0.197968,0.029713,0.056084,0.037482,0.000066,0.145358,0.076907,0.075925,0.296118,0.084379
5031,2020-01-02,0.197968,0.029713,0.056084,0.037482,0.000066,0.145358,0.076907,0.075925,0.296118,0.084379
5052,2020-02-03,0.194918,0.027493,0.056081,0.038062,0.000041,0.147018,0.082000,0.078606,0.296552,0.079229
5073,2020-03-04,0.200050,0.004359,0.064706,0.038346,0.000138,0.161464,0.080429,0.094282,0.279063,0.077163
5094,2020-04-02,0.237696,0.000008,0.000003,0.000000,0.000001,0.229972,0.205794,0.200701,0.125824,0.000001
5115,2020-05-04,0.262619,0.000038,0.000043,0.000007,0.000011,0.227242,0.214702,0.211066,0.084262,0.000010
5136,2020-06-03,0.265114,0.000016,0.000016,0.000003,0.000006,0.215483,0.219369,0.224526,0.075462,0.000005
5157,2020-07-02,0.259293,0.000005,0.000005,0.000001,0.000003,0.216036,0.228253,0.226755,0.069647,0.000002
5178,2020-08-03,0.256917,0.000003,0.000004,0.000001,0.000002,0.213397,0.226363,0.231135,0.072175,0.000001
5199,2020-09-01,0.258162,0.000003,0.000004,0.000001,0.000002,0.215731,0.224263,0.230755,0.071078,0.000001
5220,2020-10-01,0.260824,0.000002,0.000003,0.000001,0.000002,0.226058,0.210300,0.229624,0.073186,0.000001
5241,2020-10-30,0.249312,0.000001,0.000003,0.000001,0.000002,0.234455,0.216402,0.235578,0.064245,0.000001
5262,2020-12-01,0.244198,0.000001,0.000004,0.000001,0.000002,0.233151,0.227032,0.240409,0.055201,0.000001
5283,2020-12-31,0.233868,0.000002,0.000007,0.000001,0.000003,0.222689,0.252143,0.252201,0.039083,0.000002
5284,2021-01-04,0.233956,0.000002,0.000007,0.000001,0.000003,0.222496,0.252523,0.252231,0.038777,0.000002
5305,2021-02-03,0.237195,0.000003,0.000010,0.000002,0.000004,0.212853,0.256812,0.260700,0.032418,0.000003
5326,2021-03-05,0.239705,0.000002,0.000009,0.000002,0.000004,0.214893,0.253501,0.259041,0.032841,0.000002
5347,2021-04-06,0.236938,0.000002,0.000010,0.000002,0.000004,0.213385,0.255094,0.260805,0.033759,0.000003
5368,2021-05-05,0.233797,0.000002,0.000009,0.000002,0.000003,0.212829,0.254013,0.263725,0.035617,0.000002
5389,2021-06-04,0.236773,0.000004,0.000018,0.000003,0.000006,0.212959,0.254511,0.271063,0.024659,0.000004
5410,2021-07-06,0.236797,0.000004,0.000021,0.000003,0.000007,0.213476,0.256341,0.271099,0.022246,0.000005
5431,2021-08-04,0.240328,0.000005,0.000022,0.000004,0.000008,0.216403,0.251466,0.272653,0.019105,0.000006
5452,2021-09-02,0.237916,0.000011,0.000053,0.000008,0.000019,0.215653,0.258076,0.276926,0.011325,0.000013
5473,2021-10-04,0.237820,0.000000,0.000002,0.000000,0.000001,0.215485,0.258570,0.279301,0.008820,0.000001
5494,2021-11-02,0.241083,0.000000,0.000002,0.000000,0.000001,0.210556,0.259764,0.279586,0.009006,0.000001
