date_idx,date,NoDur,Durbl,Manuf,Enrgy,HiTec,Telcm,Shops,Hlth,Utils,Other
4528,2018-01-02,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4549,2018-02-01,0.781562,0.000000,0.000000,0.000000,0.000000,0.000000,0.218438,0.000000,0.000000,0.000000
4570,2018-03-05,0.000000,0.000000,0.000000,0.000000,0.356566,0.000000,0.643434,0.000000,0.000000,0.000000
4591,2018-04-04,0.977320,0.000000,0.000000,0.000000,0.000000,0.000000,0.022680,0.000000,0.000000,0.000000
4612,2018-05-03,0.531442,0.000000,0.000000,0.060850,0.000000,0.000000,0.407708,0.000000,0.000000,0.000000
4633,2018-06-04,0.047017,0.000000,0.000000,0.000000,0.782299,0.000000,0.170684,0.000000,0.000000,0.000000
4654,2018-07-03,0.742963,0.000000,0.000000,0.000000,0.257037,0.000000,0.000000,0.000000,0.000000,0.000000
4675,2018-08-02,0.254365,0.000000,0.000000,0.000000,0.192598,0.000000,0.553037,0.000000,0.000000,0.000000
4696,2018-08-31,0.003601,0.000000,0.000000,0.257165,0.000000,0.000000,0.739234,0.000000,0.000000,0.000000
4717,2018-10-02,0.290469,0.000000,0.000000,0.000000,0.709531,0.000000,0.000000,0.000000,0.000000,0.000000
4738,2018-10-31,0.697866,0.000000,0.000000,0.000000,0.266803,0.000000,0.035331,0.000000,0.000000,0.000000
4759,2018-11-30,0.475533,0.000000,0.000000,0.044864,0.467703,0.000000,0.011900,0.000000,0.000000,0.000000
4779,2019-01-02,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.774346,0.225654,0.000000,0.000000
4800,2019-02-01,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.221110,0.778890,0.000000,0.000000
4821,2019-03-05,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.835137,0.164863,0.000000,0.000000
4842,2019-04-03,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.632615,0.367385,0.000000,0.000000
4863,2019-05-03,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.619483,0.380517,0.000000,0.000000
4884,2019-06-04,0.000000,0.000000,0.000000,0.000000,0.389904,0.000000,0.610096,0.000000,0.000000,0.000000
4905,2019-07-03,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.611033,0.388967,0.000000,0.000000
4926,2019-08-02,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.865752,0.134248,0.000000,0.000000
4947,2019-09-03,0.000000,0.000000,0.000000,0.000000,0.572984,0.000000,0.427016,0.000000,0.000000,0.000000
4968,2019-10-02,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.721677,0.278323,0.000000,0.000000
4989,2019-10-31,0.000000,0.000000,0.000000,0.000000,0.000432,0.152973,0.622407,0.224188,0.000000,0.000000
5010,2019-12-02,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.455485,0.544515,0.000000,0.000000
5031,2020-01-02,0.000000,0.000000,0.000000,0.000000,0.141425,0.000000,0.667423,0.191151,0.000000,0.000000
5031,2020-01-02,0.574533,0.000000,0.000000,0.000000,0.000000,0.000000,0.364231,0.061236,0.000000,0.000000
5052,2020-02-03,0.668236,0.000000,0.000000,0.000000,0.000000,0.000000,0.204343,0.127421,0.000000,0.000000
5073,2020-03-04,0.878066,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.121934,0.000000,0.000000
5094,2020-04-02,0.422044,0.000000,0.000000,0.377719,0.000000,0.000000,0.199914,0.000323,0.000000,0.000000
5115,2020-05-04,0.398646,0.000000,0.000000,0.000000,0.000000,0.000000,0.330221,0.271134,0.000000,0.000000
5136,2020-06-03,0.591609,0.000000,0.000000,0.000000,0.000000,0.000000,0.078843,0.329549,0.000000,0.000000
5157,2020-07-02,0.770123,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.229878,0.000000,0.000000
5178,2020-08-03,0.282022,0.000000,0.000000,0.165620,0.000000,0.000000,0.552357,0.000000,0.000000,0.000000
5199,2020-09-01,0.578200,0.000034,0.000469,0.054847,0.000082,0.004687,0.320495,0.040781,0.000012,0.000392
5220,2020-10-01,0.586148,0.000000,0.000000,0.168585,0.000000,0.000000,0.000000,0.245268,0.000000,0.000000
5241,2020-10-30,0.418731,0.000000,0.000000,0.329609,0.000000,0.000000,0.251660,0.000000,0.000000,0.000000
5262,2020-12-01,0.716266,0.000371,0.000387,0.037150,0.000179,0.000836,0.231051,0.009794,0.002947,0.001018
5283,2020-12-31,0.930903,0.000015,0.000090,0.003021,0.000002,0.000117,0.058438,0.007269,0.000028,0.000116
5284,2021-01-04,0.000000,0.000000,0.838489,0.000000,0.000000,0.000000,0.000000,0.161510,0.000000,0.000000
5305,2021-02-03,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5326,2021-03-05,0.000000,0.000000,0.603290,0.054661,0.000000,0.000000,0.000000,0.342049,0.000000,0.000000
5347,2021-04-06,0.064538,0.000000,0.554070,0.000000,0.000000,0.000000,0.000000,0.381392,0.000000,0.000000
5368,2021-05-05,0.000000,0.000000,0.376921,0.191356,0.000000,0.000000,0.000000,0.431723,0.000000,0.000000
5389,2021-06-04,0.000000,0.000000,0.323049,0.000000,0.000000,0.000000,0.000000,0.676951,0.000000,0.000000
5410,2021-07-06,0.000000,0.000000,0.420568,0.000000,0.000000,0.000000,0.000000,0.579431,0.000000,0.000000
5431,2021-08-04,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5452,2021-09-02,0.000000,0.000000,0.213047,0.000000,0.000000,0.000000,0.000000,0.786953,0.000000,0.000000
5473,2021-10-04,0.000000,0.000000,0.286884,0.000000,0.000000,0.000000,0.000000,0.713116,0.000000,0.000000
5494,2021-11-02,0.000000,0.000000,0.271085,0.000000,0.000000,0.000000,0.000000,0.728915,0.000000,0.000000
5515,2021-12-02,0.000000,0.000000,0.428694,0.000000,0.000000,0.000000,0.000000,0.571306,0.000000,0.000000
5536,2022-01-03,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5536,2022-01-03,0.546048,0.000000,0.325899,0.128053,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5557,2022-02-02,0.298719,0.000000,0.000000,0.701281,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5578,2022-03-04,0.670300,0.000000,0.329700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5599,2022-04-04,0.454384,0.000000,0.545616,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5620,2022-05-04,0.222801,0.000000,0.777199,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5641,2022-06-03,0.772789,0.000000,0.192578,0.000000,0.000000,0.000000,0.000000,0.034633,0.000000,0.000000
5662,2022-07-06,0.847770,0.083864,0.000000,0.000000,0.000270,0.041049,0.000000,0.000000,0.000000,0.027046
5683,2022-08-04,0.896494,0.000000,0.103506,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5704,2022-09-02,0.879750,0.000000,0.120250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5725,2022-10-04,0.763435,0.000000,0.236565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5746,2022-11-02,0.976125,0.000000,0.023875,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5767,2022-12-02,0.826154,0.173846,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5787,2023-01-03,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.147356,0.317878,0.534767,0.000000
5808,2023-02-02,0.009170,0.007182,0.004940,0.000648,0.004367,0.002163,0.345564,0.586079,0.026915,0.012973
5829,2023-03-06,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.164536,0.603004,0.232460,0.000000
5850,2023-04-04,0.020228,0.006472,0.001070,0.002164,0.000737,0.002197,0.025349,0.591129,0.339092,0.011563
5871,2023-05-04,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309607,0.512666,0.177728
5892,2023-06-05,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020055,0.425644,0.554301,0.000000
5913,2023-07-06,0.000000,0.000000,0.301721,0.000000,0.000000,0.000000,0.295318,0.361343,0.041618,0.000000
5934,2023-08-04,0.077883,0.034490,0.024037,0.017721,0.009293,0.003346,0.094162,0.327367,0.370417,0.041285
5955,2023-09-05,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.846275,0.153725,0.000000
5976,2023-10-04,0.005292,0.012424,0.009758,0.000955,0.008388,0.000150,0.018302,0.251298,0.684906,0.008527
5997,2023-11-02,0.012387,0.000000,0.000000,0.000000,0.000000,0.000000,0.361407,0.430786,0.195421,0.000000
6018,2023-12-04,0.026553,0.021032,0.008669,0.007721,0.033216,0.001922,0.103416,0.214958,0.551614,0.030898
6037,2024-01-02,0.179405,0.000000,0.151565,0.096975,0.110763,0.000000,0.338797,0.113428,0.009066,0.000000
6058,2024-02-01,0.229886,0.000000,0.097980,0.000000,0.217965,0.000000,0.000000,0.293450,0.160720,0.000000
6079,2024-03-04,0.958093,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.041907,0.000000
6100,2024-04-03,0.179374,0.000000,0.000000,0.000000,0.629928,0.000000,0.190698,0.000000,0.000000,0.000000
6121,2024-05-02,0.381102,0.016587,0.110402,0.000000,0.127756,0.000000,0.000000,0.309371,0.000000,0.054782
6142,2024-06-03,0.779146,0.000000,0.000000,0.000000,0.114129,0.000000,0.000000,0.000000,0.106725,0.000000
6163,2024-07-03,0.488618,0.000000,0.000000,0.004645,0.036824,0.000000,0.127082,0.342831,0.000000,0.000000
6184,2024-08-02,0.994861,0.000000,0.000000,0.000000,0.005139,0.000000,0.000000,0.000000,0.000000,0.000000
6205,2024-09-03,0.190408,0.000000,0.000000,0.000000,0.457513,0.000000,0.000000,0.000000,0.352079,0.000000
6226,2024-10-02,0.095164,0.000000,0.341085,0.000000,0.276343,0.000000,0.130722,0.156687,0.000000,0.000000
6247,2024-10-31,0.183442,0.000000,0.000000,0.000000,0.396242,0.000000,0.000000,0.420316,0.000000,0.000000
6268,2024-12-02,0.364564,0.000000,0.000000,0.000000,0.153470,0.000000,0.000000,0.481967,0.000000,0.000000
6289,2025-01-02,0.565423,0.000000,0.000000,0.000000,0.000000,0.000000,0.434576,0.000000,0.000000,0.000000
6289,2025-01-02,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6310,2025-02-04,0.933345,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.066655,0.000000,0.000000
6331,2025-03-06,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6352,2025-04-04,0.785398,0.192544,0.000000,0.000000,0.000000,0.000000,0.000000,0.022058,0.000000,0.000000
6373,2025-05-06,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6394,2025-06-05,0.973797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.026203,0.000000
